solar_ref_shape,wind_ref_shape
0.0,0.824
0.0,0.9
0.0,1.0
0.0,0.961
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.984
0.07340061481109739,0.962
0.18251201322372257,0.851
0.2673135053977058,0.587
0.3113161914314607,0.382
0.3782152580216117,0.251
0.3205501651862749,0.179
0.3687928700022802,0.137
0.1383209129254502,0.114
0.042589160351508996,0.076
0.0,0.054
0.0,0.026
0.0,0.026
0.0,0.043
0.0,0.02
0.0,0.024
0.0,0.059
0.0,0.103
0.0,0.104
0.0,0.062
0.0,0.066
0.0,0.083
0.0,0.142
0.0,0.245
0.0,0.244
0.0253463242596094,0.243
0.06520305907725077,0.21
0.09818141714491091,0.258
0.09252787268041454,0.236
0.08970137958041008,0.17
0.13097136094805367,0.211
0.07519068989013439,0.187
0.029869104004757754,0.147
0.006878376749981221,0.187
0.0,0.258
0.0,0.255
0.0,0.219
0.0,0.202
0.0,0.166
0.0,0.166
0.0,0.132
0.0,0.131
0.0,0.124
0.0,0.106
0.0,0.087
0.0,0.075
0.0,0.058
0.0,0.057
0.0,0.089
0.11269182770294288,0.066
0.2772070686444526,0.009
0.27089393468802353,0.034
0.4819558729326384,0.088
0.49439316831649177,0.217
0.46084956745527944,0.468
0.3758596610167788,0.576
0.1060962119158596,0.792
0.016206418070932135,0.886
0.0,0.997
0.0,0.984
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.08819378633202729,1.0
0.3187598109749942,0.99
0.458399623752066,0.98
0.5395266190695948,0.902
0.5513989507921396,0.73
0.5133322910535353,0.731
0.41957958608763585,0.774
0.2728727031638216,0.522
0.10147936460457442,0.465
0.0,0.596
0.0,0.691
0.0,0.242
0.0,0.08
0.0,0.0
0.0,0.0
0.0,0.115
0.0,0.934
0.0,0.97
0.0,0.992
0.0,0.995
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.007726380506431305,1.0
0.06115145455951773,1.0
0.11966455115130466,1.0
0.24404029631227506,1.0
0.24281518489454648,1.0
0.26834992341867325,1.0
0.2467727218461427,1.0
0.25336833763322597,1.0
0.09365863739976257,0.967
0.0,0.938
0.0,0.967
0.0,0.985
0.0,1.0
0.0,0.934
0.0,0.952
0.0,0.905
0.0,0.891
0.0,0.807
0.0,0.611
0.0,0.463
0.0,0.35
0.0,0.386
0.0,0.356
0.0,0.26
0.12494098795452255,0.31
0.2977478521960157,0.029
0.43201688147148914,0.0
0.5098459293293544,0.0
0.5329310032825114,0.0
0.5029678317116169,0.0
0.300009102502468,0.0
0.22133205088815272,0.0
0.10204460739812656,0.002
0.0,0.023
0.0,0.106
0.0,0.106
0.0,0.086
0.0,0.101
0.0,0.088
0.0,0.081
0.0,0.077
0.0,0.055
0.0,0.074
0.0,0.113
0.0,0.172
0.0,0.17
0.0,0.16
0.0,0.132
0.022331137762843827,0.248
0.07453110039820168,0.104
0.19994326358013956,0.087
0.3508901652862042,0.152
0.3827377586345163,0.116
0.2766415467186567,0.17
0.19947208835272423,0.192
0.14925089419316448,0.189
0.04032791004505669,0.157
0.0,0.33
0.0,0.82
0.0,0.902
0.0,0.847
0.0,0.765
0.0,0.843
0.0,0.529
0.0,0.58
0.0,0.298
0.0,0.491
0.0,0.83
0.0,0.954
0.0,1.0
0.0,1.0
0.0,0.999
0.005088022538700499,0.995
0.011401156495129574,0.694
0.021106305477358984,0.355
0.08159789141270028,0.385
0.036181958828943095,0.508
0.17129927099311035,0.96
0.06181104405145044,0.911
0.016677593298347455,0.871
0.06068027933210242,0.916
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.899
0.0,0.78
0.0,0.769
0.0,0.575
0.0,0.481
0.0,0.361
0.0,0.27
0.0,0.059
0.0,0.0
0.0,0.0
0.139828506173833,0.069
0.33251656447495653,0.087
0.4834634661810212,0.064
0.5720340810420832,0.058
0.5999241374387991,0.122
0.5636478319114756,0.15
0.46697400801494743,0.203
0.3159330387427459,0.344
0.13021770388998416,0.427
0.0,1.0
0.0,0.943
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.013756753499962441,1.0
0.08678026064978134,0.629
0.11523611810453686,0.703
0.16875525972376013,0.956
0.16272488673022897,0.866
0.13568255495771941,0.821
0.18241766652534203,0.964
0.07745221932883044,0.959
0.036087891262806274,0.739
0.0,0.993
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.995
0.0,0.975
0.0,0.423
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.978
0.010270391775781554,0.588
0.11429376764970622,0.39
0.05285955212729056,0.366
0.5618577568324385,0.151
0.16394971901571384,0.09
0.16376130475119643,0.075
0.11712053988195442,0.024
0.16668214454958147,0.008
0.1327617151593344,0.005
0.0,0.0
0.0,0.044
0.0,0.242
0.0,0.365
0.0,0.562
0.0,0.686
0.0,0.763
0.0,0.761
0.0,0.803
0.0,0.924
0.0,0.921
0.0,0.588
0.0,0.51
0.0,0.591
0.0,0.476
0.008385969998364006,0.367
0.10713262993682707,0.259
0.4788463397374923,0.212
0.5616693425679212,0.063
0.588994156171085,0.205
0.5589366379018098,0.226
0.3311030387927106,0.222
0.32196341173627707,0.364
0.13794380526417171,0.579
0.0,0.789
0.0,0.787
0.0,0.783
0.0,0.968
0.0,1.0
0.0,1.0
0.0,0.998
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.89
0.0,0.905
0.0,1.0
0.0,1.0
0.02854992502089235,0.489
0.10091384267877854,0.415
0.12475257369000517,0.064
0.5397150333341121,0.036
0.5579002198808424,0.202
0.19419565154950635,0.246
0.2225571623058813,0.263
0.06407229435790275,0.351
0.01884477603866294,0.588
0.0,0.713
0.0,0.924
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.48
0.0,0.445
0.0,0.329
0.0,0.268
0.0,0.29
0.0,0.278
0.0,0.233
0.0,0.171
0.0,0.141
0.0,0.103
0.032130354311210065,0.078
0.05559225679340191,0.026
0.08159789141270028,0.0
0.13822656622706966,0.0
0.16008652876249818,0.0
0.15669451373669785,0.0
0.11796854363840449,0.0
0.06897190263208586,0.0
0.015829589541897372,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.005
0.0,0.0
0.0,0.0
0.0,0.009
0.048054290551487994,0.0
0.042023917557956855,0.0
0.22707994205102966,0.0
0.2891734679331343,0.0
0.3316685607185065,0.0
0.268726751947708,0.0
0.3373218260507591,0.0
0.21567878555590012,0.01
0.03184759334831213,0.064
0.0,0.202
0.0,0.358
0.0,0.583
0.0,0.362
0.0,0.335
0.0,0.363
0.0,0.354
0.0,0.276
0.0,0.207
0.0,0.197
0.0,0.136
0.0,0.131
0.0,0.158
0.0,0.201
0.0,0.209
0.030151585835411963,0.274
0.07726380506431305,0.248
0.12852141724484026,0.286
0.14058216323190253,0.176
0.21115600581075172,0.235
0.2567603526590263,0.235
0.10553096912230746,0.277
0.07726380506431305,0.457
0.015264346748345228,0.228
0.0,0.446
0.0,0.416
0.0,0.537
0.0,0.855
0.0,0.965
0.0,0.987
0.0,0.992
0.0,1.0
0.0,0.997
0.0,0.991
0.0,0.967
0.0,0.861
0.0,0.953
0.0,0.873
0.0,0.962
0.044002686033754956,0.964
0.11043057739649056,0.995
0.24469960667196403,0.728
0.555921730537288,0.949
0.281447087426703,1.0
0.20908316976881683,0.997
0.18241766652534203,0.845
0.131442536175469,0.597
0.030622761062827276,0.49
0.0,0.583
0.0,0.729
0.0,0.983
0.0,0.937
0.0,0.77
0.0,0.459
0.0,0.605
0.0,0.692
0.0,0.634
0.0,0.515
0.0,0.473
0.0,0.428
0.0,0.394
0.0,0.352
0.0,0.284
0.11476494287712155,0.215
0.34570779604912316,0.12
0.4792231682665271,0.063
0.5589369170340536,0.065
0.48054234725039247,0.048
0.45604402674723316,0.06
0.39432732939416326,0.042
0.27409753544930643,0.034
0.08913585765461421,0.017
0.0,0.031
0.0,0.018
0.0,0.096
0.0,0.06
0.0,0.041
0.0,0.081
0.0,0.143
0.0,0.167
0.0,0.286
0.0,0.372
0.0,0.367
0.0,0.358
0.0,0.342
0.0,0.377
0.0,0.358
0.059455447046617566,0.334
0.17393762896084117,0.225
0.3438233742717056,0.096
0.5310465815050939,0.068
0.5534715077018308,0.081
0.5257698655696322,0.1
0.44379514562789724,0.123
0.31395427026694783,0.115
0.14604729343188155,0.124
0.0,0.259
0.0,0.606
0.0,0.716
0.0,0.814
0.0,0.597
0.0,0.741
0.0,0.589
0.0,0.486
0.0,0.402
0.0,0.357
0.0,0.42
0.0,0.493
0.0,0.561
0.0,0.617
0.0,0.679
0.16394971901571384,0.757
0.3473097359958865,0.625
0.4913782609519699,0.758
0.5750489884066051,0.722
0.6037873276920148,0.569
0.5740125703856377,0.44
0.4832747727842601,0.425
0.33977176975397255,0.453
0.16084046495281143,0.443
0.0,0.368
0.0,0.319
0.0,0.353
0.0,0.521
0.0,0.437
0.0,0.442
0.0,0.288
0.0,0.209
0.0,0.186
0.0,0.179
0.0,0.192
0.0,0.2
0.0,0.195
0.0,0.244
0.0,0.225
0.17054533480279713,0.147
0.18241766652534203,0.057
0.39479850462157856,0.051
0.5602558168856752,0.056
0.5813621223630342,0.068
0.5455569920631258,0.068
0.3996040453296249,0.068
0.3226230012282098,0.105
0.1519833197270321,0.128
0.0,0.085
0.0,0.174
0.0,0.184
0.0,0.383
0.0,0.501
0.0,0.439
0.0,0.439
0.0,0.448
0.0,0.509
0.0,0.512
0.0,0.47
0.0,0.412
0.0,0.536
0.0,0.425
0.013662406801581886,0.424
0.1576368641915285,0.376
0.32215182600079445,0.159
0.28154143412508353,0.126
0.393196843807059,0.161
0.4266460979698907,0.256
0.42466760862633635,0.458
0.22114363662363537,0.603
0.17195886048504308,0.681
0.08395348841753315,0.646
0.0,0.712
0.0,0.875
0.0,0.899
0.0,0.868
0.0,0.908
0.0,0.917
0.0,0.779
0.0,0.578
0.0,0.492
0.0,0.724
0.0,0.948
0.0,1.0
0.0,1.0
0.0,1.0
0.00047117522741531943,1.0
0.07085632440950342,1.0
0.07283509288530153,1.0
0.10732104420134445,1.0
0.08809943963364675,1.0
0.17233568901407784,1.0
0.08461307790946586,1.0
0.07029108161595127,1.0
0.03429753705152555,1.0
0.027513506999924883,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.995
0.0,1.0
0.0,0.95
0.004240018782250415,0.891
0.12164331962710276,0.949
0.3630449788394033,0.985
0.4977854624745358,0.958
0.5774989321098185,0.958
0.5948361149000986,0.982
0.5657209470856542,0.974
0.4767735036955574,0.993
0.34485979229267305,1.0
0.147083711452849,0.993
0.0067840300516006655,0.973
0.0,0.99
0.0,0.999
0.0,1.0
0.0,0.95
0.0,0.961
0.0,0.961
0.0,0.957
0.0,0.949
0.0,0.836
0.0,0.619
0.0,0.506
0.0,0.553
0.0,0.511
0.0032979474596635063,0.429
0.010270391775781554,0.254
0.01196639928868172,0.07
0.2642039722025597,0.051
0.15999246119636135,0.062
0.17035692053827972,0.107
0.2637330761073881,0.158
0.12239697668517228,0.188
0.15471574526089973,0.204
0.07415427186916693,0.266
0.00047117522741531943,0.261
0.0,0.365
0.0,0.389
0.0,0.399
0.0,0.267
0.0,0.224
0.0,0.301
0.0,0.449
0.0,0.395
0.0,0.494
0.0,0.498
0.0,0.558
0.0,0.648
0.0,0.565
0.0014132465500022288,0.535
0.045981175377309336,0.496
0.0800902981643175,0.517
0.06105710786113718,0.423
0.09592016683845861,0.526
0.2434747743864792,0.621
0.08291707039656569,0.75
0.07528503658851494,0.574
0.011777985024164338,0.401
0.014510410558031971,0.263
0.0,0.239
0.0,0.269
0.0,0.209
0.0,0.213
0.0,0.23
0.0,0.2
0.0,0.223
0.0,0.299
0.0,0.381
0.0,0.431
0.0,0.362
0.0,0.239
0.0,0.175
0.0,0.136
0.010929981267714254,0.1
0.1653632446979598,0.178
0.3372277584846223,0.052
0.46782229090364125,0.051
0.5578061523147055,0.06
0.5872981486581849,0.137
0.565815014651791,0.234
0.48280387668908853,0.268
0.34485979229267305,0.368
0.16837815206248163,0.323
0.012814403045131803,0.606
0.0,0.674
0.0,0.596
0.0,0.524
0.0,0.531
0.0,0.361
0.0,0.224
0.0,0.255
0.0,0.287
0.0,0.162
0.0,0.18
0.0,0.195
0.0,0.28
0.0,0.217
0.022896380556395975,0.074
0.17855447627212637,0.076
0.22481841261233362,0.08
0.4903415637987587,0.018
0.5743893989146724,0.0
0.5960609471855836,0.0
0.5676997155614523,0.0
0.48600747745037143,0.0
0.3590877210200508,0.0
0.057947853798234784,0.0
0.01545276101286261,0.0
0.0,0.012
0.0,0.133
0.0,0.35
0.0,0.603
0.0,0.698
0.0,0.655
0.0,0.655
0.0,0.758
0.0,0.95
0.0,0.79
0.0,0.832
0.0,0.74
0.0,0.828
0.03476871227894087,0.794
0.19928367408820685,0.519
0.3735040640119459,0.114
0.4975970482100184,0.152
0.5611981673405059,0.254
0.5831521974420713,0.303
0.5554505553098726,0.423
0.4752659104471746,0.498
0.34184460579590753,0.425
0.17780081921405683,0.297
0.027984403095096474,0.599
0.0,0.984
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.977
0.0,0.95
0.0,0.547
0.0,0.325
0.0,0.622
0.0,0.621
0.0,0.45
0.0,0.864
0.0,0.491
0.0,0.41
0.014604757256412526,0.34
0.12267973764807023,0.346
0.09017227567558168,0.118
0.19287647256564094,0.127
0.06642789136273561,0.177
0.1301233571916036,0.292
0.2000376102785201,0.337
0.0692546635949838,0.218
0.09073779760137755,0.326
0.0056535444644963745,0.425
0.0,0.72
0.0,0.947
0.0,0.978
0.0,0.983
0.0,0.98
0.0,0.963
0.0,0.837
0.0,0.668
0.0,0.584
0.0,0.54
0.0,0.431
0.0,0.396
0.0,0.268
0.0,0.259
0.0,0.167
0.013662406801581886,0.071
0.004805540708046291,0.052
0.012720335478994977,0.018
0.15622333850928252,0.011
0.1564117527737999,0.008
0.1025157826255419,0.004
0.014416342991895143,0.0
0.17582205073825874,0.0
0.020258022588665173,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.015
0.0,0.032
0.0,0.04
0.0,0.025
0.0,0.041
0.0,0.042
0.0,0.008
0.006972444316118047,0.044
0.0570998500417847,0.045
0.10421179013844205,0.025
0.13549414069320204,0.023
0.17591639743663928,0.06
0.20493693942045949,0.127
0.1874116214979057,0.193
0.12823893541418604,0.241
0.15537533475283244,0.23
0.0179024255838323,0.223
0.03665313405635842,0.465
0.0,0.772
0.0,0.763
0.0,0.833
0.0,0.861
0.0,0.948
0.0,0.823
0.0,0.739
0.0,0.702
0.0,0.895
0.0,0.966
0.0,0.953
0.0,0.973
0.0,0.978
0.04701787253052053,0.936
0.2242531698187815,0.995
0.4030904070538058,0.996
0.5341558355679963,1.0
0.6089696969290959,1.0
0.631772009919355,1.0
0.599641655608145,1.0
0.513991880545468,1.0
0.38009967979902926,1.0
0.20427762906077052,1.0
0.03891438436281073,0.991
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.97
0.0,0.699
0.0,0.488
0.0,0.262
0.0,0.216
0.0,0.225
0.0,0.608
0.0,1.0
0.00047117522741531943,1.0
0.03976266725150454,1.0
0.15961535353508285,1.0
0.15895576404315018,1.0
0.2903042326524823,0.94
0.598793651851695,0.985
0.558842570335673,1.0
0.46998919451171295,1.0
0.3372277584846223,1.0
0.17817764774309158,1.0
0.030057518269275135,0.967
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.977
0.0,0.933
0.0,0.401
0.0,0.355
0.0,0.084
0.0,0.078
0.0,0.055
0.0,0.006
0.04183550329343948,0.0
0.1442569392206008,0.0
0.29454425143473273,0.0
0.41345486639572415,0.001
0.40619966111670813,0.046
0.456609548673029,0.017
0.38009967979902926,0.112
0.23122561413489953,0.159
0.1698857453108644,0.184
0.06699313415628776,0.183
0.00782072720481186,0.066
0.0,0.035
0.0,0.0
0.0,0.027
0.0,0.037
0.0,0.08
0.0,0.008
0.0,0.008
0.0,0.005
0.0,0.0
0.0,0.0
0.0,0.027
0.0,0.046
0.0,0.063
0.012060745987062275,0.095
0.05813626806275217,0.096
0.26410990463642287,0.115
0.2770186543799352,0.071
0.2865351099654035,0.067
0.41891999659570317,0.159
0.44209913811499707,0.203
0.11297458866584083,0.317
0.07603869364658447,0.224
0.17817764774309158,0.209
0.03410912278700817,0.377
0.0,0.378
0.0,0.566
0.0,0.798
0.0,1.0
0.0,0.839
0.0,0.863
0.0,0.971
0.0,0.947
0.0,0.948
0.0,0.716
0.0,1.0
0.0,0.993
0.0,1.0
0.01865636177414556,1.0
0.10213895409650713,1.0
0.22717400961716647,1.0
0.29134065067344983,1.0
0.1664937302850641,1.0
0.13671897297868688,1.0
0.16932050251731226,1.0
0.08216341333849617,1.0
0.06369546582886798,1.0
0.026194328016059483,1.0
0.00207283604193493,0.658
0.0,0.953
0.0,1.0
0.0,0.731
0.0,0.707
0.0,0.596
0.0,0.886
0.0,0.971
0.0,0.981
0.0,0.487
0.0,1.0
0.0,0.863
0.0,0.364
0.0,0.651
0.03429753705152555,0.839
0.14340893546415073,0.49
0.05521514913212342,0.535
0.07792311542400202,0.282
0.10336378638199197,0.073
0.3001977958992291,0.011
0.316781042499196,0.017
0.33543740427334157,0.01
0.33835852320397036,0.037
0.17563363647374133,0.147
0.03392070852249079,0.269
0.0,0.577
0.0,0.665
0.0,0.834
0.0,0.955
0.0,0.968
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.05530949583050398,1.0
0.23066037134134737,1.0
0.35833378482973754,1.0
0.472250723950409,0.948
0.49222598557617625,0.814
0.29407307620731743,0.771
0.19956643505110477,0.808
0.19108639748660394,1.0
0.06981990638853595,1.0
0.008009141469329243,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.953
0.0,1.0
0.0,0.954
0.0,0.958
0.0,0.964
0.0,0.99
0.0,0.998
0.0,1.0
0.0,0.989
0.060491865067585034,0.982
0.21445395327041525,0.97
0.41552770243765913,0.81
0.5383017867841099,0.574
0.6112309472355482,0.354
0.6320544917500093,0.243
0.6035048458613606,0.154
0.5186090069889968,0.117
0.38923930685546276,0.071
0.22189757281394862,0.034
0.05012712659342292,0.004
0.0,0.0
0.0,0.0
