hour,t(sec),P1(kW),Q1(kvar),P2(kW),Q2(kvar),P3(kW),Q3(kvar),P4(kW),Q4(kvar),Name,V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3
89,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
90,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
91,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
92,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
93,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
94,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
95,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
96,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3004,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
1,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
2,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
3,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
4,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
5,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
6,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
7,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
8,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
9,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
10,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
11,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
12,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
13,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
14,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
15,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
16,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
17,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
18,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
19,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
20,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
21,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
22,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
23,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
24,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
25,0.0,530.477964428,,400.690833408,,502.840483686,,,,monvsource-lead_gen_bus3005,7198.28,-0.0442672,7198.72,-120.034,7198.47,119.958,73.6951,-178.239,55.6614,62.9498,69.8538,-58.2089
26,0.0,503.638296252,,371.084977761,,481.943743059,,,,monvsource-lead_gen_bus3005,7198.36,-0.042053,7198.81,-120.032,7198.53,119.96,69.9657,-178.061,51.5481,63.2911,66.9503,-58.0559
27,0.0,495.622828441,,365.242423565,,449.792718153,,,,monvsource-lead_gen_bus3005,7198.39,-0.0413209,7198.81,-120.031,7198.63,119.962,68.8519,-178.015,50.7365,63.3512,62.4831,-57.808
28,0.0,503.895257881,,358.17346735199993,,444.099835665,,,,monvsource-lead_gen_bus3005,7198.37,-0.0419404,7198.83,-120.031,7198.65,119.963,70.0013,-178.089,49.7544,63.4398,61.6921,-57.7517
29,0.0,513.80958498,,371.54703274999997,,440.93304218599997,,,,monvsource-lead_gen_bus3005,7198.35,-0.0427334,7198.78,-120.032,7198.66,119.963,71.3788,-178.144,51.6125,63.2587,61.2521,-57.7288
30,0.0,551.802635163,,396.74987167,,463.69997858000005,,,,monvsource-lead_gen_bus3005,7198.23,-0.0458155,7198.7,-120.034,7198.6,119.961,76.6581,-178.409,55.1141,62.9862,64.4153,-57.9139
31,0.0,561.7352910600001,,421.470159525,,499.648630598,,,,monvsource-lead_gen_bus3005,7198.2,-0.0467442,7198.65,-120.036,7198.49,119.958,78.0383,-178.43,58.5485,62.7279,69.4102,-58.1794
32,0.0,669.959533936,,446.954271264,,571.02113064,,,,monvsource-lead_gen_bus3005,7197.86,-0.0554715,7198.56,-120.038,7198.32,119.952,93.0776,-178.98,62.0894,62.5142,79.327,-58.6166
33,0.0,764.48989755,,521.363524572,,635.903842392,,,,monvsource-lead_gen_bus3005,7197.57,-0.0631602,7198.33,-120.045,7198.14,119.947,106.215,-179.43,72.4284,61.8817,88.3428,-58.944
34,0.0,847.2278152,,599.52338379,,758.6716409999999,,,,monvsource-lead_gen_bus3005,7197.28,-0.0700722,7198.11,-120.051,7197.75,119.937,117.715,-179.801,83.289,61.3369,105.404,-59.5988
35,0.0,755.7578896800001,,414.801472134,,658.9567456,,,,monvsource-lead_gen_bus3005,7197.42,-0.06214,7198.59,-120.036,7198.0,119.946,105.004,179.808,57.6226,61.8548,91.5472,-59.9786
36,0.0,945.456753,,590.4470859470001,,799.77296624,,,,monvsource-lead_gen_bus3005,7196.9,-0.0777287,7198.09,-120.051,7197.64,119.934,131.37,179.599,82.0283,61.1512,111.116,-59.9877
37,0.0,861.70637506,,470.21428448399996,,595.3752828600001,,,,monvsource-lead_gen_bus3005,7197.14,-0.0703219,7198.34,-120.041,7198.26,119.95,119.729,179.49,65.3226,61.4402,82.711,-59.4255
38,0.0,526.7202118639999,,229.43060769400003,,365.13609384000006,,,,monvsource-lead_gen_bus3005,7198.07,-0.0429306,7199.02,-120.02,7198.8,119.97,73.1752,179.768,31.8697,62.8595,50.7218,-59.3077
39,0.0,373.126847489,,115.235515776,,249.391969176,,,,monvsource-lead_gen_bus3005,7198.51,-0.0303481,7199.34,-120.011,7199.08,119.979,51.8339,-179.874,16.0064,66.0579,34.6422,-58.9005
40,0.0,718.6207823599999,,432.037533122,,565.1793673200001,,,,monvsource-lead_gen_bus3005,7197.58,-0.0590038,7198.49,-120.037,7198.27,119.953,99.842,179.887,60.0178,61.4829,78.516,-59.5189
41,0.0,994.61768168,,720.5195618399999,,841.80637458,,,,monvsource-lead_gen_bus3005,7196.84,-0.0820078,7197.71,-120.061,7197.51,119.93,138.202,179.772,100.104,60.7187,116.958,-59.9032
42,0.0,1087.47333372,,735.4291299199999,,906.1980055199999,,,,monvsource-lead_gen_bus3005,7196.52,-0.0894521,7197.67,-120.063,7197.36,119.925,151.111,179.558,102.176,60.7885,125.907,-60.0471
43,0.0,1034.35866363,,717.2265534080001,,924.5122078400001,,,,monvsource-lead_gen_bus3005,7196.69,-0.0853558,7197.76,-120.061,7197.28,119.923,143.727,179.734,99.6458,60.8325,128.453,-60.0784
44,0.0,1000.8805664000001,,708.8615817950001,,872.6176255999999,,,,monvsource-lead_gen_bus3005,7196.8,-0.082567,7197.77,-120.06,7197.44,119.927,139.073,179.76,98.4835,60.8289,121.24,-59.9012
45,0.0,942.5289362200001,,690.084514462,,811.7824438499999,,,,monvsource-lead_gen_bus3005,7197.02,-0.0778407,7197.82,-120.059,7197.61,119.932,130.961,179.98,95.8741,60.8726,112.785,-59.6519
46,0.0,829.9658747000001,,612.919127836,,704.99667544,,,,monvsource-lead_gen_bus3005,7197.38,-0.0686164,7198.06,-120.052,7197.92,119.941,115.315,-179.682,85.1506,61.3505,97.9445,-59.2388
47,0.0,742.26178125,,584.29299476,,589.5804850879999,,,,monvsource-lead_gen_bus3005,7197.69,-0.0613969,7198.12,-120.049,7198.24,119.95,103.125,-179.338,81.173,61.4668,81.9062,-58.6639
48,0.0,627.9441625999999,,438.70173165299997,,508.98363242999994,,,,monvsource-lead_gen_bus3005,7198.0,-0.051979,7198.57,-120.038,7198.49,119.957,87.2387,-178.838,60.9429,62.573,70.707,-58.2023
49,0.0,559.325390914,,387.46912600800005,,442.84778106,,,,monvsource-lead_gen_bus3005,7198.21,-0.0463277,7198.71,-120.033,7198.67,119.963,77.7034,-178.479,53.8248,63.0578,61.518,-57.7148
50,0.0,516.9977374270001,,358.955702792,,429.53635082,,,,monvsource-lead_gen_bus3005,7198.33,-0.0429247,7198.81,-120.031,7198.7,119.964,71.8219,-178.203,49.8632,63.4184,59.6686,-57.6125
51,0.0,517.590159986,,357.85428486200004,,423.236504576,,,,monvsource-lead_gen_bus3005,7198.33,-0.0429513,7198.81,-120.031,7198.72,119.964,71.9042,-178.206,49.7102,63.427,58.7933,-57.5738
52,0.0,549.6964768959999,,388.838140928,,447.57030483,,,,monvsource-lead_gen_bus3005,7198.24,-0.0455841,7198.72,-120.033,7198.65,119.962,76.3654,-178.441,54.0149,63.0259,62.1742,-57.8017
53,0.0,581.12743662,,401.158843356,,459.942867384,,,,monvsource-lead_gen_bus3005,7198.14,-0.0481012,7198.67,-120.034,7198.62,119.961,80.733,-178.64,55.7268,62.8369,63.8932,-57.9251
54,0.0,641.5532834999999,,463.23067349999997,,541.263468312,,,,monvsource-lead_gen_bus3005,7197.95,-0.0531681,7198.5,-120.04,7198.38,119.955,89.13,-178.95,64.351,62.2328,75.1924,-58.5055
55,0.0,791.7112025599998,,635.333534905,,722.7136901599999,,,,monvsource-lead_gen_bus3005,7197.44,-0.0656078,7197.95,-120.054,7197.77,119.94,109.999,-179.939,88.2659,60.6556,100.408,-59.7836
56,0.0,925.455033,,719.2414093229999,,855.3162354300001,,,,monvsource-lead_gen_bus3005,7197.0,-0.0765525,7197.69,-120.061,7197.39,119.929,128.589,179.658,99.9267,60.2765,118.837,-60.2139
57,0.0,861.2013610199999,,672.473102976,,796.25665266,,,,monvsource-lead_gen_bus3005,7197.19,-0.0712434,7197.83,-120.057,7197.54,119.934,119.658,179.677,93.4272,60.3813,110.629,-60.1645
58,0.0,696.779279578,,453.28765717300007,,564.9565505969999,,,,monvsource-lead_gen_bus3005,7197.62,-0.0572555,7198.39,-120.039,7198.21,119.953,96.8069,179.659,62.9707,60.8693,78.4857,-59.8919
59,0.0,804.38736938,,519.557444055,,710.2224942170001,,,,monvsource-lead_gen_bus3005,7197.26,-0.0661839,7198.23,-120.045,7197.79,119.941,111.763,179.413,72.1785,60.615,98.6723,-60.3416
60,0.0,833.7607924499999,,589.157838301,,722.5091411999999,,,,monvsource-lead_gen_bus3005,7197.21,-0.0686481,7198.01,-120.05,7197.74,119.94,115.845,179.421,81.8501,60.3413,100.38,-60.391
61,0.0,768.54129816,,459.43212128,,654.6366567780001,,,,monvsource-lead_gen_bus3005,7197.36,-0.0631192,7198.4,-120.04,7197.97,119.946,106.781,179.468,63.8242,60.9399,90.9474,-60.2166
62,0.0,884.80181812,,637.7134535119999,,760.4183836799999,,,,monvsource-lead_gen_bus3005,7197.08,-0.072858,7197.88,-120.054,7197.66,119.937,122.939,179.414,88.5974,60.3412,105.648,-60.2375
63,0.0,859.9550523,,617.783050378,,740.58266634,,,,monvsource-lead_gen_bus3005,7197.18,-0.0708804,7197.97,-120.053,7197.74,119.938,119.485,179.621,85.8274,60.6026,102.891,-59.9822
64,0.0,873.1127104699999,,601.270996104,,712.555840339,,,,monvsource-lead_gen_bus3005,7197.19,-0.0719012,7198.04,-120.051,7197.89,119.94,121.313,179.9,83.5326,61.0825,98.9951,-59.5427
65,0.0,911.52117861,,691.497208584,,816.7082679,,,,monvsource-lead_gen_bus3005,7197.11,-0.0754293,7197.84,-120.059,7197.57,119.932,126.651,-179.931,96.0701,60.964,113.47,-59.7108
66,0.0,1071.72759754,,733.3664552999999,,919.1036843100001,,,,monvsource-lead_gen_bus3005,7196.57,-0.0882598,7197.7,-120.063,7197.31,119.924,148.922,179.6,101.889,60.824,127.701,-60.0675
67,0.0,1105.1228442499998,,764.1835872,,951.0321321900001,,,,monvsource-lead_gen_bus3005,7196.45,-0.0909807,7197.6,-120.065,7197.21,119.921,153.565,179.468,106.172,60.6773,132.139,-60.153
68,0.0,1068.35982886,,810.2900468,,936.5323565199999,,,,monvsource-lead_gen_bus3005,7196.62,-0.0881854,7197.46,-120.069,7197.23,119.922,148.453,179.616,112.58,60.4751,130.124,-60.0234
69,0.0,1040.7982549600001,,749.8922791800001,,882.09420294,,,,monvsource-lead_gen_bus3005,7196.68,-0.0857479,7197.63,-120.064,7197.42,119.926,144.622,179.591,104.186,60.6818,122.557,-59.8807
70,0.0,957.8074216000001,,713.91342448,,836.8784056899999,,,,monvsource-lead_gen_bus3005,7196.96,-0.079115,7197.76,-120.061,7197.53,119.93,133.085,179.871,99.1855,60.8645,116.273,-59.7162
71,0.0,857.58832375,,606.030950797,,751.75158318,,,,monvsource-lead_gen_bus3005,7197.25,-0.0708597,7198.09,-120.052,7197.79,119.937,119.155,-179.878,84.1933,61.4019,104.442,-59.4435
72,0.0,757.8454875200001,,510.339238705,,645.011839935,,,,monvsource-lead_gen_bus3005,7197.56,-0.0626122,7198.37,-120.044,7198.11,119.946,105.292,-179.525,70.8965,62.0143,89.6085,-59.0161
73,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
74,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
75,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
76,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
77,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
78,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
79,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
80,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
81,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
82,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
83,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
84,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
85,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
86,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
87,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
88,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
89,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
90,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
91,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
92,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
93,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
94,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
95,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
96,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus3005,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
1,0.0,1103.9673275999999,,1046.1588545500001,,1133.1223020300001,,,,monvsource-source,39703.2,-0.416744,39727.3,-120.405,39722.3,119.559,27.8055,178.278,26.3335,61.8027,28.5261,-57.4449
2,0.0,1063.13762698,,1024.94200039,,1094.6852908,,,,monvsource-source,39711.1,-0.403137,39730.9,-120.398,39724.4,119.575,26.7718,178.885,25.7971,62.0831,27.557,-57.7895
3,0.0,1019.35825401,,986.5614344,,1048.79784618,,,,monvsource-source,39718.3,-0.387711,39736.0,-120.383,39729.9,119.592,25.6647,179.318,24.8279,62.3342,26.3982,-57.6253
4,0.0,1024.77783114,,983.51374984,,1047.71571712,,,,monvsource-source,39717.3,-0.389564,39735.2,-120.381,39731.2,119.592,25.8018,179.243,24.7517,62.0849,26.3701,-57.3889
5,0.0,1028.15504064,,980.71476327,,1055.6076496800001,,,,monvsource-source,39715.2,-0.389765,39736.1,-120.381,39731.1,119.589,25.8882,178.877,24.6807,62.2141,26.5688,-57.2378
6,0.0,1039.1457783,,987.35860478,,1057.43929158,,,,monvsource-source,39714.5,-0.39438,39733.7,-120.382,39731.4,119.588,26.1654,179.016,24.8494,61.8473,26.6147,-57.1496
7,0.0,1095.5885429100001,,1036.3988631299999,,1122.3046042600001,,,,monvsource-source,39704.3,-0.413661,39728.1,-120.401,39723.8,119.563,27.5937,178.309,26.0873,61.7481,28.2527,-57.3721
8,0.0,1202.2114495600001,,1131.35559075,,1234.429031,,,,monvsource-source,39686.9,-0.451193,39715.5,-120.437,39710.0,119.52,30.2924,177.478,28.4865,61.2484,31.0861,-57.8096
9,0.0,1101.7758661,,1085.0012059499998,,1126.4229294400002,,,,monvsource-source,39708.5,-0.419097,39720.5,-120.419,39714.8,119.566,27.7466,179.266,27.3159,61.2686,28.3628,-58.9869
10,0.0,1158.5923110600002,,1133.38419544,,1183.8404206999999,,,,monvsource-source,39699.3,-0.439266,39713.8,-120.437,39708.2,119.544,29.1842,178.792,28.5388,60.9742,29.8135,-59.0549
11,0.0,968.12181791,,943.91757668,,1039.25056928,,,,monvsource-source,39715.7,-0.362566,39744.4,-120.369,39726.4,119.599,24.3763,177.398,23.7497,63.238,26.1602,-58.5299
12,0.0,368.08011993599996,,285.88417536,,448.91640563999994,,,,monvsource-source,39779.2,-0.127886,39826.5,-120.117,39809.2,119.818,9.25308,170.158,7.17824,75.8484,11.2767,-49.2439
13,0.0,278.258987696,,213.59928421,,343.583153728,,,,monvsource-source,39795.4,-0.0984716,39833.0,-120.088,39820.4,119.86,6.99224,171.896,5.36237,79.4512,8.62832,-46.4875
