hour,t(sec),V1,VAngle1,V2,VAngle2,I1,IAngle1,I2,IAngle2,V3,Name,VAngle3,I3,IAngle3,V4,VAngle4,I4,IAngle4,kv,V1(PU),V2(PU),V3(PU)
155,0.0,,121.6,,0.0,33.3636,121.6,33.3636,-58.4002,2642.45,monload-611_runway,,,,,,,,2.4,,,1.1010208333333333
156,0.0,,123.233,,0.0,33.4686,123.234,33.4686,-56.7658,2690.93,monload-611_runway,,,,,,,,2.4,,,1.1212208333333333
157,0.0,,123.978,,0.0,34.563,123.977,34.563,-56.0227,2719.41,monload-611_runway,,,,,,,,2.4,,,1.1330875
158,0.0,,123.648,,0.0,34.116,123.648,34.116,-56.352,2706.44,monload-611_runway,,,,,,,,2.4,,,1.1276833333333334
159,0.0,,122.317,,0.0,33.7398,122.317,33.7398,-57.6827,2653.99,monload-611_runway,,,,,,,,2.4,,,1.1058291666666666
160,0.0,,120.379,,0.0,33.7229,120.379,33.7229,-59.6215,2574.25,monload-611_runway,,,,,,,,2.4,,,1.0726041666666666
161,0.0,,116.708,,0.0,33.2851,116.706,33.2851,-63.2936,2435.67,monload-611_runway,,,,,,,,2.4,,,1.0148625
162,0.0,,114.199,,0.0,36.5459,114.197,36.5459,-65.8034,2355.17,monload-611_runway,,,,,,,,2.4,,,0.9813208333333333
163,0.0,,114.078,,0.0,47.5561,114.08,47.5561,-65.9203,2350.13,monload-611_runway,,,,,,,,2.4,,,0.9792208333333334
164,0.0,,113.9,,0.0,49.2997,113.903,49.2997,-66.0969,2342.1,monload-611_runway,,,,,,,,2.4,,,0.9758749999999999
165,0.0,,113.952,,0.0,51.8892,113.953,51.8892,-66.047,2342.22,monload-611_runway,,,,,,,,2.4,,,0.9759249999999999
166,0.0,,112.995,,0.0,51.0972,112.995,51.0972,-67.0052,2297.81,monload-611_runway,,,,,,,,2.4,,,0.9574208333333333
167,0.0,,113.542,,0.0,40.8171,113.541,40.8171,-66.4587,2320.25,monload-611_runway,,,,,,,,2.4,,,0.9667708333333334
168,0.0,,113.963,,0.0,27.8677,113.96,27.8677,-66.0403,2337.34,monload-611_runway,,,,,,,,2.4,,,0.9738916666666667
169,0.0,,113.987,,0.0,23.6005,113.987,23.6005,-66.0128,2336.48,monload-611_runway,,,,,,,,2.4,,,0.9735333333333334
170,0.0,,113.963,,0.0,23.0303,113.967,23.0303,-66.0325,2335.19,monload-611_runway,,,,,,,,2.4,,,0.9729958333333334
171,0.0,,114.001,,0.0,19.8099,113.999,19.8099,-66.0014,2336.43,monload-611_runway,,,,,,,,2.4,,,0.9735124999999999
172,0.0,,114.406,,0.0,19.6465,114.401,19.6465,-65.5988,2355.11,monload-611_runway,,,,,,,,2.4,,,0.9812958333333334
173,0.0,,114.191,,0.0,20.1694,114.193,20.1694,-65.807,2346.5,monload-611_runway,,,,,,,,2.4,,,0.9777083333333333
174,0.0,,114.061,,0.0,21.5583,114.062,21.5583,-65.9376,2341.13,monload-611_runway,,,,,,,,2.4,,,0.9754708333333334
175,0.0,,113.825,,0.0,31.2002,113.826,31.2002,-66.1737,2334.79,monload-611_runway,,,,,,,,2.4,,,0.9728291666666666
176,0.0,,113.61,,0.0,33.3904,113.613,33.3904,-66.3867,2324.76,monload-611_runway,,,,,,,,2.4,,,0.9686500000000001
177,0.0,,113.291,,0.0,49.5935,113.296,49.5935,-66.7043,2313.68,monload-611_runway,,,,,,,,2.4,,,0.9640333333333333
178,0.0,,117.193,,0.0,48.4258,117.193,48.4258,-62.8072,2486.75,monload-611_runway,,,,,,,,2.4,,,1.0361458333333333
179,0.0,,117.602,,0.0,39.6712,117.603,39.6712,-62.3973,2487.81,monload-611_runway,,,,,,,,2.4,,,1.0365875
180,0.0,,119.442,,0.0,38.8649,119.442,38.8649,-60.5578,2567.23,monload-611_runway,,,,,,,,2.4,,,1.0696791666666667
181,0.0,,116.895,,0.0,38.4204,116.895,38.4204,-63.1051,2458.21,monload-611_runway,,,,,,,,2.4,,,1.0242541666666667
182,0.0,,116.911,,0.0,39.8211,116.911,39.8211,-63.089,2459.05,monload-611_runway,,,,,,,,2.4,,,1.0246041666666668
183,0.0,,117.302,,0.0,41.1387,117.301,41.1387,-62.6987,2476.2,monload-611_runway,,,,,,,,2.4,,,1.03175
184,0.0,,115.198,,0.0,40.2542,115.199,40.2542,-64.8011,2384.78,monload-611_runway,,,,,,,,2.4,,,0.9936583333333334
185,0.0,,114.313,,0.0,39.4232,114.312,39.4232,-65.6885,2359.46,monload-611_runway,,,,,,,,2.4,,,0.9831083333333334
186,0.0,,114.081,,0.0,41.61,114.085,41.61,-65.9154,2348.45,monload-611_runway,,,,,,,,2.4,,,0.9785208333333333
187,0.0,,114.086,,0.0,50.661,114.083,50.661,-65.9165,2348.72,monload-611_runway,,,,,,,,2.4,,,0.9786333333333332
188,0.0,,114.008,,0.0,50.936,114.01,50.936,-65.9904,2344.72,monload-611_runway,,,,,,,,2.4,,,0.9769666666666665
189,0.0,,113.929,,0.0,52.3523,113.931,52.3523,-66.0695,2340.66,monload-611_runway,,,,,,,,2.4,,,0.9752749999999999
190,0.0,,113.817,,0.0,50.5692,113.818,50.5692,-66.1817,2335.11,monload-611_runway,,,,,,,,2.4,,,0.9729625000000001
