hour,684_command_center,634a_data_center,634b_radar,634c_atc_tower,645_hangar,646_office,692_warehouse2,675a_hospital,675b_residential1,675c_residential1,611_runway,652_residential,670a_residential2,670b_residential2,670c_residential2
8423,332.812,43.515,34.96344747,14.505,32.89233333,29.11833872,32.89233333,178.88645,21.49434344,85.97737374,107.0882878,41.19749157,5.373585859,19.70314815,37.61510101
8424,331.431,52.44266667,42.13665222,17.48088889,32.89233333,29.11833872,32.89233333,178.1441625,15.8462918,63.38516718,74.83645039,30.37205926,3.961572949,14.52576748,27.73101064
8425,332.001,46.805,37.60689783,15.60166667,32.89233333,33.21447377,32.89233333,178.4505375,12.01793383,48.07173533,61.65581173,23.03437318,3.004483459,11.01643935,21.03138421
8426,329.653,43.27266667,34.76873741,14.42422222,32.89233333,33.21447377,32.89233333,177.1884875,10.87217699,43.48870796,56.78824765,20.83833923,2.718044248,9.966162243,19.02630974
8427,327.7,42.949,34.5086776,14.31633333,32.89233333,33.21447377,32.89233333,176.13875,10.32861452,41.31445808,52.23617383,19.79651116,2.58215363,9.467896646,18.07507541
8428,328.611,42.73,34.3327154,14.24333333,32.89233333,33.21447377,32.89233333,176.6284125,9.987347259,39.94938904,50.72444964,19.14241558,2.496836815,9.155068319,17.4778577
8429,394.922,45.182,36.30284922,15.06066667,32.89233333,33.21447377,32.89233333,212.270575,11.03069895,44.12279581,51.05073794,21.14217299,2.757674738,10.11147404,19.30372316
8430,404.287,44.97266667,36.134654,14.99088889,32.89233333,36.42962057,32.89233333,217.3042625,13.57231238,54.28924951,59.61733148,26.01359872,3.393078095,12.44128634,23.75154666
8431,540.436,62.96766667,50.59328292,20.98922222,43.28366667,82.55367485,43.28366667,290.48435,16.64937221,66.59748882,93.63582044,31.91129673,4.162343051,15.26192452,29.13640136
8432,611.699,64.16133333,51.55237063,21.38711111,49.15066667,85.77921417,49.15066667,328.7882125,15.79425977,63.17703906,104.4465263,30.27233123,3.948564941,14.47807145,27.63995459
8433,631.482,94.053,75.56973745,31.351,76.57566667,152.1083935,76.57566667,339.421575,19.04894553,76.19578212,98.49822025,36.51047894,4.762236383,17.4615334,33.33565468
8434,658.713,111.9973333,89.98765667,37.33244444,92.66633333,148.081443,92.66633333,354.0582375,20.99853198,83.99412792,100.673319,40.24718628,5.249632995,19.24865432,36.74743097
8435,677.869,111.5196667,89.60386095,37.17322222,92.66633333,151.5273036,92.66633333,364.3545875,23.43665216,93.74660862,85.07908597,44.92024997,5.859163039,21.48359781,41.01414127
8436,684.837,116.8373333,93.87650157,38.94577778,92.66633333,155.1863592,92.66633333,368.0998875,24.42625943,97.7050377,85.18190199,46.81699725,6.106564856,22.39073781,42.74595399
8437,665.317,114.6,92.07884823,38.2,83.52466667,154.8766623,83.52466667,357.6078875,24.50599311,98.02397244,85.43119564,46.96982012,6.126498278,22.46382702,42.88548794
8438,682.672,115.8063333,93.04811333,38.60211111,92.66633333,158.8593705,92.66633333,366.9362,24.41685906,97.66743624,85.65701531,46.79897987,6.104214765,22.38212081,42.72950336
8439,684.081,114.01,91.60479482,38.00333333,92.66633333,157.8946483,92.66633333,367.6935375,25.67502791,102.7001116,87.57953411,49.21047014,6.418756976,23.53544225,44.93129883
8440,683.739,112.2126667,90.16067283,37.40422222,92.66633333,155.2923629,92.66633333,367.5097125,23.99298629,95.97194514,83.41243353,45.98655706,5.998246571,21.99357076,41.987726
8441,683.19,111.7753333,89.80928403,37.25844444,92.66633333,155.4648785,92.66633333,367.214625,25.62122997,102.4849199,83.11008869,49.10735744,6.405307493,23.48612747,44.83715245
8442,686.766,115.2163333,92.57405992,38.40544444,45.45133333,148.6568913,45.45133333,369.136725,29.32886366,117.3154546,101.6310574,56.21365533,7.332215914,26.88479168,51.3255114
8443,530.245,109.3546667,87.86432599,36.45155556,32.89233333,115.3812501,32.89233333,285.0066875,30.84321482,123.3728593,115.7290591,59.11616174,7.710803708,28.27294691,53.97562593
8444,526.265,105.913,85.09901442,35.30433333,32.89233333,114.366347,32.89233333,282.8674375,29.47133186,117.8853274,122.1022441,56.48671938,7.367832964,27.01538753,51.57483075
8445,444.521,96.167,77.26829492,32.05566667,32.89233333,99.34797695,32.89233333,238.9300375,28.45236404,113.8094561,131.7120212,54.53369773,7.113091009,26.0813337,49.79163706
8446,420.265,66.859,53.71989279,22.28633333,32.89233333,99.00175784,32.89233333,225.8924375,24.51509024,98.06036094,124.8815631,46.98725629,6.128772559,22.47216605,42.90140791
8447,356.74,44.14533333,35.46990792,14.71511111,32.89233333,36.42962057,32.89233333,191.74775,19.18813164,76.75252656,96.28837995,36.7772523,4.79703291,17.58912067,33.57923037
8448,353.104,53.25733333,42.79122088,17.75244444,32.89233333,33.21447377,32.89233333,189.7934,14.60915338,58.43661351,69.0801615,28.00087731,3.652288345,13.39172393,25.56601841
8449,343.495,47.105,37.84794193,15.70166667,32.89233333,33.21447377,32.89233333,184.6285625,11.66064849,46.64259395,60.49713617,22.34957627,2.915162123,10.68892778,20.40613486
8450,338.699,43.80233333,35.19431416,14.60077778,32.89233333,33.21447377,32.89233333,182.0507125,10.75050733,43.00202932,56.44834444,20.60513905,2.687626832,9.854631717,18.81338782
8451,335.73,43.43666667,34.90050818,14.47888889,32.89233333,33.21447377,32.89233333,180.454875,10.21106532,40.84426129,52.06481379,19.57120853,2.552766331,9.36014321,17.86936431
8452,331.873,43.22433333,34.72990252,14.40811111,32.89233333,33.21447377,32.89233333,178.3817375,9.922168994,39.68867597,50.59815964,19.01749057,2.480542249,9.095321579,17.36379574
8453,396.684,51.973,41.75928428,17.32433333,32.89233333,33.21447377,32.89233333,213.21765,11.04159767,44.16639068,51.37139248,21.1630622,2.760399418,10.12146453,19.32279592
8454,402.815,52.24266667,41.97595615,17.41422222,32.89233333,36.42962057,32.89233333,216.5130625,13.75680575,55.02722302,60.88539577,26.36721103,3.439201439,12.61040527,24.07441007
8455,537.193,71.39733333,57.36635445,23.79911111,43.28366667,84.87179926,43.28366667,288.7412375,17.31465786,69.25863144,96.50340159,33.18642756,4.328664465,15.87176971,30.30065126
8456,607.829,70.24066667,56.43699551,23.41355556,49.15066667,87.84554282,49.15066667,326.7080875,17.7627183,71.0508732,108.9183191,34.04521006,4.440679575,16.28249178,31.08475703
8457,630.816,95.75566667,76.93779667,31.91855556,76.57566667,158.6622097,76.57566667,339.0636,24.19958034,96.79832136,105.3845464,46.38252899,6.049895085,22.18294865,42.3492656
8458,663.709,112.991,90.78604834,37.66366667,92.66633333,159.2136067,92.66633333,356.7435875,27.49242054,109.9696822,108.8169115,52.69380604,6.873105135,25.2013855,48.11173595
8459,677.14,112.645,90.50804414,37.54833333,92.66633333,158.2996594,92.66633333,363.96275,27.62015496,110.4806198,90.23350206,52.93863034,6.90503874,25.31847538,48.33527118
8460,682.56,119.941,96.37023678,39.98033333,93.437,165.4535689,93.437,366.876,30.75479427,123.0191771,94.38792669,58.94668903,7.688698568,28.19189475,53.82088997
8461,662.844,120.0686667,96.47281447,40.02288889,85.87133333,167.0237292,85.87133333,356.27865,32.73292073,130.9316829,98.21841043,62.73809807,8.183230185,30.00517733,57.28261127
8462,675.157,121.9396667,97.9761262,40.64655556,96.209,172.3925018,96.209,362.8968875,33.8532948,135.4131792,99.71605023,64.88548169,8.4633237,31.0321869,59.2432659
8463,672.736,119.6236667,96.11526571,39.87455556,96.22,170.8541128,96.22,361.5956,33.82753743,135.3101497,98.51042671,64.83611341,8.456884358,31.00857598,59.1981905
8464,673.484,117.6506667,94.52999898,39.21688889,95.35,167.3061086,95.35,361.99765,32.42761389,129.7104556,93.29638671,62.15292663,8.106903473,29.72531273,56.74832431
8465,677.532,116.1686667,93.3392411,38.72288889,94.363,165.340439,94.363,364.17345,33.83431569,135.3372628,92.51000845,64.84910506,8.458578923,31.01478938,59.21005246
8466,682.62,117.4263333,94.3497515,39.14211111,45.45133333,153.4059731,45.45133333,366.90825,34.08495056,136.3398022,107.0272554,65.32948856,8.521237643,31.24453801,59.64866347
8467,521.224,109.807,88.2277669,36.60233333,32.89233333,113.7493286,32.89233333,280.1579,32.88186395,131.5274558,117.9703545,63.02357257,8.22046599,30.14170862,57.5432619
8468,513.57,103.0216667,82.77588492,34.34055556,32.89233333,111.9897276,32.89233333,276.043875,30.40391261,121.6156504,122.9947248,58.27416581,7.600978155,27.87025322,53.20684706
8469,431.421,93.30133333,74.96578805,31.10044444,32.89233333,97.2109792,32.89233333,231.8887875,29.03392041,116.1356816,132.1960547,55.64834744,7.258480103,26.61442704,50.80936072
8470,411.559,64.95566667,52.19060186,21.65188889,32.89233333,97.07082876,32.89233333,221.2129625,24.80593086,99.22372344,125.1224061,47.5447008,6.201482715,22.73876996,43.41037901
8471,356.159,44.064,35.40455819,14.688,32.89233333,36.42962057,32.89233333,191.4354625,19.92077172,79.68308688,97.23391179,38.18147913,4.98019293,18.26070741,34.86135051
8472,352.979,53.51433333,42.99771533,17.83811111,32.89233333,33.21447377,32.89233333,189.7262125,16.08003453,64.32013812,71.16465075,30.82006619,4.020008633,14.74003165,28.14006043
8473,343.423,47.725,38.34609975,15.90833333,32.89233333,33.21447377,32.89233333,184.5898625,13.61965313,54.47861253,63.68208551,26.10433517,3.404913284,12.48468204,23.83439298
8474,342.644,44.75466667,35.95949529,14.91822222,32.89233333,33.21447377,32.89233333,184.17115,13.48176917,53.92707669,61.14830433,25.84005758,3.370442294,12.35828841,23.59309605
8475,340.971,44.67966667,35.89923426,14.89322222,32.89233333,33.21447377,32.89233333,183.2719125,13.6741824,54.69672961,58.34832823,26.20884961,3.418545601,12.5346672,23.92981921
8476,337.915,44.84466667,36.03180852,14.94822222,32.89233333,33.21447377,32.89233333,181.6293125,13.65800378,54.63201512,57.89715837,26.17784058,3.414500945,12.5198368,23.90150662
8477,401.177,47.11866667,37.85892284,15.70622222,32.89233333,33.21447377,32.89233333,215.6326375,13.22144854,52.88579414,56.31970704,25.3411097,3.305362134,12.11966116,23.13753494
8478,402.229,45.84333333,36.83421756,15.28111111,32.89233333,36.42962057,32.89233333,216.1980875,14.53787468,58.15149874,62.53279955,27.86425981,3.634468671,13.32638513,25.44128069
8479,538.523,62.77366667,50.43740773,20.92455556,43.28366667,82.12401864,43.28366667,289.4561125,16.68087326,66.72349302,93.5034272,31.97167374,4.170218314,15.29080048,29.1915282
8480,610.496,62.37,50.11306949,20.79,49.15066667,82.08452708,49.15066667,328.1416,14.87314854,59.49259416,101.0061801,28.50686804,3.718287135,13.6337195,26.02800995
8481,624.956,91.04633333,73.15393986,30.34877778,76.57566667,147.2069872,76.57566667,335.91385,16.66963562,66.67854246,92.15179555,31.95013494,4.167408904,15.28049931,29.17186233
8482,639.935,107.152,86.09452657,35.71733333,92.66633333,143.2281391,92.66633333,343.9650625,18.57412883,74.2965153,95.37195585,35.60041359,4.643532206,17.02628476,32.50472544
8483,639.772,105.5343333,84.79476316,35.17811111,92.66633333,145.5762533,92.66633333,343.87745,20.36194688,81.4477875,80.04016184,39.02706486,5.090486719,18.66511797,35.63340703
8484,636.602,112.103,90.07255779,37.36766667,92.66633333,147.4002879,92.66633333,342.173575,20.46321044,81.85284174,79.21763365,39.22115333,5.115802609,18.7579429,35.81061826
8485,611.843,108.3563333,87.06218471,36.11877778,83.52466667,146.655887,83.52466667,328.8656125,20.55138125,82.20552498,79.8044831,39.39014739,5.137845311,18.83876614,35.96491718
8486,625.686,107.9826667,86.76195094,35.99422222,92.66633333,149.3053842,92.66633333,336.306225,20.27953758,81.11815032,79.69603332,38.8691137,5.069884395,18.58957612,35.48919077
8487,623.469,105.173,84.50443896,35.05766667,92.66633333,143.7973519,92.66633333,335.1145875,18.24870128,72.9948051,76.56507414,34.97667745,4.562175319,16.72797617,31.93522723
8488,623.748,103.5686667,83.21538867,34.52288889,92.66633333,142.9959407,92.66633333,335.26455,18.31091852,73.24367406,74.85147374,35.09592716,4.577729629,16.78500864,32.0441074
8489,627.994,102.7983333,82.59644092,34.26611111,92.66633333,142.843913,92.66633333,337.546775,20.42534139,81.70136556,74.35711176,39.14857101,5.106335348,18.72322961,35.74434743
8490,635.728,105.526,84.78806752,35.17533333,45.45133333,135.8764749,45.45133333,341.7038,22.69883919,90.79535676,89.60158257,43.50610846,5.674709798,20.80726926,39.72296858
8491,480.765,99.90866667,80.27465057,33.30288889,32.89233333,106.8011908,32.89233333,258.4111875,23.80178601,95.20714404,102.1676725,45.62008985,5.950446503,21.81830384,41.65312552
8492,478.075,95.24866667,76.53043213,31.74955556,32.89233333,105.9926533,32.89233333,256.9653125,22.84644461,91.38577842,107.5080025,43.78901881,5.711611151,20.94257422,39.98127806
8493,396.859,84.72733333,68.07674752,28.24244444,32.89233333,92.83810637,32.89233333,213.3117125,22.47583463,89.9033385,116.8849178,43.07868304,5.618958656,20.60284841,39.33271059
8494,388.77,58.85433333,47.2883004,19.61811111,32.89233333,95.39258627,32.89233333,208.963875,19.40312715,77.6125086,109.7117395,37.18932704,4.850781788,17.78619989,33.95547251
8495,344.236,38.919,31.27065178,12.973,33.45466667,36.42962057,33.45466667,185.02685,15.63835992,62.55343968,81.61761317,29.97352319,3.90958998,14.33516326,27.36712986
8496,336.369,48.921,39.30706225,16.307,34.12666667,33.21447377,34.12666667,180.7983375,12.52136191,50.08544762,55.16572628,23.99927699,3.130340477,11.47791508,21.91238334
8497,321.173,40.71,32.70968509,13.57,34.54966667,33.21447377,34.54966667,172.6304875,10.60086845,42.4034738,46.91180613,20.31833119,2.650217113,9.717462748,18.55151979
8498,318.911,37.53966667,30.16238455,12.51322222,34.93766667,33.21447377,34.93766667,171.4146625,10.39059987,41.56239948,43.62404077,19.91531642,2.597649968,9.524716548,18.18354977
8499,318.644,36.79133333,29.56111342,12.26377778,35.31233333,33.21447377,35.31233333,171.27115,10.36375442,41.45501766,40.44237779,19.86386263,2.590938604,9.500108214,18.13657023
8500,317.956,35.894,28.84012372,11.96466667,35.587,33.21447377,35.587,170.90135,10.43538986,41.74155944,40.14848358,20.0011639,2.608847465,9.565774041,18.26193225
8501,382.418,37.219,29.90473518,12.40633333,36.06866667,33.21447377,36.06866667,205.549675,11.76781625,47.07126502,41.43391862,22.55498115,2.941954064,10.7871649,20.59367844
8502,389.304,36.63233333,29.43336004,12.21077778,36.369,36.42962057,36.369,209.2509,14.42858426,57.71433702,49.739951,27.65478649,3.607146064,13.22620223,25.25002245
8503,527.775,53.55766667,43.03253282,17.85255556,43.28366667,114.9907886,43.28366667,283.6790625,17.48443529,69.93774114,79.0763203,33.5118343,4.371108821,16.02739901,30.59776175
8504,601.427,52.50433333,42.18620017,17.50144444,49.15066667,97.48415388,49.15066667,323.2670125,15.14945159,60.59780634,87.57906463,29.03644887,3.787362896,13.88699729,26.51154027
8505,617.026,82.47233333,66.26489933,27.49077778,76.57566667,145.5771441,76.57566667,331.651475,15.36323415,61.4529366,81.57442105,29.4461988,3.840808538,14.08296464,26.88565976
8506,633.704,99.34433333,79.82121982,33.11477778,92.66633333,139.4859433,92.66633333,340.6159,15.47386241,61.89544962,84.92509667,29.65823626,3.868465601,14.18437387,27.07925921
8507,639.765,98.24333333,78.93658795,32.74777778,92.66633333,140.3853412,92.66633333,343.8736875,15.74900601,62.99602404,70.4444691,30.18559484,3.937251503,14.43658884,27.56076052
8508,645.046,107.2816667,86.19871122,35.76055556,92.66633333,143.554464,92.66633333,346.712225,17.5109775,70.04391,73.66697681,33.56270688,4.377744375,16.05172938,30.64421063
8509,634.707,103.5946667,83.23627916,34.53155556,83.52466667,144.6222205,83.52466667,341.1550125,18.65973105,74.6389242,76.59371239,35.7644845,4.664932763,17.10475346,32.65452934
8510,660.559,103.062,82.80829194,34.354,92.66633333,144.8639208,92.66633333,355.0504625,19.47981062,77.91924246,78.62280305,37.33630368,4.869952654,17.85649306,34.08966858
8511,669.624,101.077,81.21338344,33.69233333,92.66633333,142.1425668,92.66633333,359.9229,19.77546737,79.10186946,78.92655632,37.9029791,4.943866841,18.12751175,34.60706789
8512,674.225,99.82466667,80.20715822,33.27488889,92.66633333,142.7004963,92.66633333,362.3959375,20.29801724,81.19206894,77.62281159,38.90453305,5.074504309,18.6065158,35.52153016
8513,678.306,99.37933333,79.84934163,33.12644444,92.66633333,142.9377425,92.66633333,364.589475,22.69138311,90.76553244,77.45755478,43.49181764,5.672845778,20.80043452,39.70992044
8514,684.78,101.499,81.55245215,33.833,41.493,132.745359,41.493,368.06925,22.97605196,91.90420782,86.97014964,44.03743291,5.744012989,21.06138096,40.20809092
8515,508.689,98.265,78.95399669,32.755,32.89233333,106.754573,32.89233333,273.4203375,23.94186399,95.76745596,101.8761257,45.88857264,5.985465998,21.94670866,41.89826198
8516,495.997,94.37133333,75.82551203,31.45711111,32.89233333,106.9089761,32.89233333,266.5983875,22.96121115,91.8448446,107.3986138,44.00898802,5.740302788,21.04777689,40.18211951
8517,410.601,83.671,67.22800445,27.89033333,32.89233333,93.83638157,32.89233333,220.6980375,22.57151504,90.28606014,116.9980623,43.2620705,5.642878759,20.69055545,39.50015131
8518,389.09,58.17733333,46.74434421,19.39244444,32.89233333,94.96114851,32.89233333,209.135875,19.47303236,77.89212942,110.2004678,37.32331202,4.868258089,17.85027966,34.07780662
8519,334.06,38.01633333,30.54537685,12.67211111,32.89233333,36.42962057,32.89233333,179.55725,15.59021648,62.3608659,82.15047247,29.88124826,3.897554119,14.29103177,27.28287883
8520,331.492,48.156,38.69239978,16.052,33.90633333,33.21447377,33.90633333,178.17695,12.4780881,49.91235242,55.58450205,23.91633553,3.119522027,11.43824743,21.83665418
8521,322.973,39.931,32.0837739,13.31033333,34.643,33.21447377,34.643,173.5979875,10.66790181,42.67160726,47.06110063,20.44681181,2.666975454,9.778909999,18.66882817
