hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3,Name,V4,VAngle4,I4,IAngle4,kv,V1(PU),V2(PU),V3(PU)
296,0.0,2256.39,-5.5082,0.0,0.0,,,2.066,-5.50775,2.066,174.492,,,monload-670a_residential2,,,,,2.4,0.9401624999999999,0.0,
297,0.0,2261.32,-5.4148,0.0,0.0,,,1.93522,-5.41682,1.93522,174.583,,,monload-670a_residential2,,,,,2.4,0.9422166666666667,0.0,
298,0.0,2298.33,-4.69873,0.0,0.0,,,1.6066,-4.70147,1.6066,175.299,,,monload-670a_residential2,,,,,2.4,0.9576374999999999,0.0,
299,0.0,2314.81,-4.36032,0.0,0.0,,,1.33283,-4.35808,1.33283,175.642,,,monload-670a_residential2,,,,,2.4,0.9645041666666666,0.0,
300,0.0,2307.17,-4.5248,0.0,0.0,,,1.30711,-4.52421,1.30711,175.476,,,monload-670a_residential2,,,,,2.4,0.9613208333333334,0.0,
301,0.0,2316.9,-4.32748,0.0,0.0,,,1.23727,-4.32805,1.23727,175.672,,,monload-670a_residential2,,,,,2.4,0.965375,0.0,
302,0.0,2323.12,-4.20644,0.0,0.0,,,1.21211,-4.20729,1.21211,175.793,,,monload-670a_residential2,,,,,2.4,0.9679666666666666,0.0,
303,0.0,2311.84,-4.43451,0.0,0.0,,,1.20476,-4.43404,1.20476,175.566,,,monload-670a_residential2,,,,,2.4,0.9632666666666667,0.0,
304,0.0,2290.36,-4.86205,0.0,0.0,,,1.29288,-4.86138,1.29288,175.139,,,monload-670a_residential2,,,,,2.4,0.9543166666666667,0.0,
305,0.0,2254.48,-5.55902,0.0,0.0,,,1.72412,-5.55827,1.72412,174.442,,,monload-670a_residential2,,,,,2.4,0.9393666666666667,0.0,
306,0.0,2235.99,-5.92522,0.0,0.0,,,2.09647,-5.92536,2.09647,174.075,,,monload-670a_residential2,,,,,2.4,0.9316625,0.0,
307,0.0,2265.64,-5.36446,0.0,0.0,,,2.50915,-5.3647,2.50915,174.635,,,monload-670a_residential2,,,,,2.4,0.9440166666666666,0.0,
308,0.0,2269.36,-5.29253,0.0,0.0,,,2.4554,-5.29307,2.4554,174.707,,,monload-670a_residential2,,,,,2.4,0.9455666666666667,0.0,
309,0.0,2293.18,-4.82865,0.0,0.0,,,2.42749,-4.82823,2.42749,175.172,,,monload-670a_residential2,,,,,2.4,0.9554916666666666,0.0,
310,0.0,2311.96,-4.45072,0.0,0.0,,,2.08225,-4.45168,2.08225,175.548,,,monload-670a_residential2,,,,,2.4,0.9633166666666667,0.0,
311,0.0,2339.25,-3.90272,0.0,0.0,,,1.64998,-3.90445,1.64998,176.096,,,monload-670a_residential2,,,,,2.4,0.9746875,0.0,
312,0.0,2338.67,-3.91628,0.0,0.0,,,1.30272,-3.91614,1.30272,176.084,,,monload-670a_residential2,,,,,2.4,0.9744458333333333,0.0,
313,0.0,2345.16,-3.78267,0.0,0.0,,,1.08048,-3.78318,1.08048,176.217,,,monload-670a_residential2,,,,,2.4,0.97715,0.0,
314,0.0,2346.61,-3.75206,0.0,0.0,,,1.04501,-3.75468,1.04501,176.245,,,monload-670a_residential2,,,,,2.4,0.9777541666666667,0.0,
315,0.0,2346.76,-3.74845,0.0,0.0,,,1.02763,-3.74865,1.02763,176.251,,,monload-670a_residential2,,,,,2.4,0.9778166666666668,0.0,
316,0.0,2346.83,-3.7469,0.0,0.0,,,1.01903,-3.747,1.01903,176.253,,,monload-670a_residential2,,,,,2.4,0.9778458333333333,0.0,
317,0.0,2340.03,-3.88463,0.0,0.0,,,1.14535,-3.87545,1.14535,176.125,,,monload-670a_residential2,,,,,2.4,0.9750125000000001,0.0,
318,0.0,2337.42,-3.93802,0.0,0.0,,,1.41603,-3.93482,1.41603,176.065,,,monload-670a_residential2,,,,,2.4,0.973925,0.0,
319,0.0,2316.29,-4.36101,0.0,0.0,,,1.74359,-4.36009,1.74359,175.64,,,monload-670a_residential2,,,,,2.4,0.9651208333333333,0.0,
320,0.0,2298.62,-4.71142,0.0,0.0,,,1.59793,-4.71102,1.59793,175.289,,,monload-670a_residential2,,,,,2.4,0.9577583333333333,0.0,
321,0.0,2308.7,-4.52234,0.0,0.0,,,1.39631,-4.52247,1.39631,175.478,,,monload-670a_residential2,,,,,2.4,0.9619583333333332,0.0,
322,0.0,2301.66,-4.66411,0.0,0.0,,,1.50628,-4.6637,1.50628,175.336,,,monload-670a_residential2,,,,,2.4,0.9590249999999999,0.0,
323,0.0,2319.79,-4.30645,0.0,0.0,,,1.78772,-4.30788,1.78772,175.692,,,monload-670a_residential2,,,,,2.4,0.9665791666666667,0.0,
324,0.0,2328.8,-4.12775,0.0,0.0,,,2.11877,-4.12884,2.11877,175.871,,,monload-670a_residential2,,,,,2.4,0.9703333333333334,0.0,
325,0.0,2339.12,-3.92143,0.0,0.0,,,2.3434,-3.92118,2.3434,176.079,,,monload-670a_residential2,,,,,2.4,0.9746333333333332,0.0,
326,0.0,2333.45,-4.03729,0.0,0.0,,,2.36954,-4.03664,2.36954,175.963,,,monload-670a_residential2,,,,,2.4,0.9722708333333333,0.0,
327,0.0,2294.09,-4.82443,0.0,0.0,,,2.51296,-4.82444,2.51296,175.176,,,monload-670a_residential2,,,,,2.4,0.9558708333333334,0.0,
328,0.0,2298.49,-4.73586,0.0,0.0,,,2.55684,-4.73478,2.55684,175.265,,,monload-670a_residential2,,,,,2.4,0.9577041666666666,0.0,
329,0.0,2282.83,-5.04184,0.0,0.0,,,2.61201,-5.04196,2.61201,174.958,,,monload-670a_residential2,,,,,2.4,0.9511791666666667,0.0,
330,0.0,2269.6,-5.29607,0.0,0.0,,,2.85022,-5.30101,2.85022,174.699,,,monload-670a_residential2,,,,,2.4,0.9456666666666667,0.0,
331,0.0,2274.64,-5.20248,0.0,0.0,,,3.07458,-5.20256,3.07458,174.797,,,monload-670a_residential2,,,,,2.4,0.9477666666666666,0.0,
332,0.0,2282.23,-5.05277,0.0,0.0,,,2.96201,-5.05172,2.96201,174.948,,,monload-670a_residential2,,,,,2.4,0.9509291666666667,0.0,
333,0.0,2302.07,-4.6615,0.0,0.0,,,2.82036,-4.66103,2.82036,175.339,,,monload-670a_residential2,,,,,2.4,0.9591958333333334,0.0,
334,0.0,2316.38,-4.37176,0.0,0.0,,,2.37371,-4.37247,2.37371,175.628,,,monload-670a_residential2,,,,,2.4,0.9651583333333333,0.0,
335,0.0,2332.49,-4.04158,0.0,0.0,,,1.89551,-4.04235,1.89551,175.958,,,monload-670a_residential2,,,,,2.4,0.9718708333333332,0.0,
336,0.0,2332.98,-4.03276,0.0,0.0,,,1.51524,-4.03266,1.51524,175.967,,,monload-670a_residential2,,,,,2.4,0.972075,0.0,
337,0.0,2342.87,-3.83065,0.0,0.0,,,1.19555,-3.83121,1.19555,176.169,,,monload-670a_residential2,,,,,2.4,0.9761958333333333,0.0,
338,0.0,2345.25,-3.78118,0.0,0.0,,,1.11636,-3.78474,1.11636,176.215,,,monload-670a_residential2,,,,,2.4,0.9771875,0.0,
339,0.0,2346.29,-3.75941,0.0,0.0,,,1.08773,-3.76068,1.08773,176.239,,,monload-670a_residential2,,,,,2.4,0.9776208333333333,0.0,
340,0.0,2346.89,-3.74703,0.0,0.0,,,1.05992,-3.7478,1.05992,176.252,,,monload-670a_residential2,,,,,2.4,0.9778708333333332,0.0,
341,0.0,2340.85,-3.86942,0.0,0.0,,,1.16215,-3.86211,1.16215,176.138,,,monload-670a_residential2,,,,,2.4,0.9753541666666666,0.0,
342,0.0,2338.95,-3.9082,0.0,0.0,,,1.42733,-3.90617,1.42733,176.094,,,monload-670a_residential2,,,,,2.4,0.9745624999999999,0.0,
343,0.0,2318.54,-4.3234,0.0,0.0,,,1.76026,-4.32267,1.76026,175.677,,,monload-670a_residential2,,,,,2.4,0.9660583333333334,0.0,
344,0.0,2323.47,-4.22847,0.0,0.0,,,1.65974,-4.23277,1.65974,175.767,,,monload-670a_residential2,,,,,2.4,0.9681124999999999,0.0,
345,0.0,2332.77,-4.05032,0.0,0.0,,,1.97276,-4.04952,1.97276,175.95,,,monload-670a_residential2,,,,,2.4,0.9719875,0.0,
346,0.0,2322.41,-4.25355,0.0,0.0,,,2.6358,-4.25351,2.6358,175.746,,,monload-670a_residential2,,,,,2.4,0.9676708333333333,0.0,
347,0.0,2375.36,-3.1738,0.0,0.0,,,2.82364,-3.17201,2.82364,176.828,,,monload-670a_residential2,,,,,2.4,0.9897333333333334,0.0,
348,0.0,2374.15,-3.19814,0.0,0.0,,,2.96316,-3.19877,2.96316,176.801,,,monload-670a_residential2,,,,,2.4,0.9892291666666667,0.0,
349,0.0,2398.48,-2.69568,0.0,0.0,,,3.03525,-2.69568,3.03525,177.304,,,monload-670a_residential2,,,,,2.4,0.9993666666666666,0.0,
350,0.0,2376.84,-3.14999,0.0,0.0,,,3.14799,-3.14937,3.14799,176.851,,,monload-670a_residential2,,,,,2.4,0.9903500000000001,0.0,
351,0.0,2358.76,-3.52508,0.0,0.0,,,3.28278,-3.52429,3.28278,176.476,,,monload-670a_residential2,,,,,2.4,0.9828166666666668,0.0,
352,0.0,2358.17,-3.53805,0.0,0.0,,,3.42417,-3.53788,3.42417,176.462,,,monload-670a_residential2,,,,,2.4,0.9825708333333334,0.0,
353,0.0,2321.06,-4.2898,0.0,0.0,,,3.75458,-4.28868,3.75458,175.711,,,monload-670a_residential2,,,,,2.4,0.9671083333333333,0.0,
354,0.0,2287.18,-4.94824,0.0,0.0,,,3.91536,-4.94801,3.91536,175.052,,,monload-670a_residential2,,,,,2.4,0.9529916666666666,0.0,
355,0.0,2285.48,-4.9834,0.0,0.0,,,3.7001,-4.9845,3.7001,175.016,,,monload-670a_residential2,,,,,2.4,0.9522833333333334,0.0,
356,0.0,2291.81,-4.85764,0.0,0.0,,,3.31701,-4.85585,3.31701,175.144,,,monload-670a_residential2,,,,,2.4,0.9549208333333333,0.0,
357,0.0,2299.42,-4.70684,0.0,0.0,,,3.11424,-4.70718,3.11424,175.293,,,monload-670a_residential2,,,,,2.4,0.9580916666666667,0.0,
358,0.0,2308.51,-4.52447,0.0,0.0,,,2.70273,-4.52484,2.70273,175.475,,,monload-670a_residential2,,,,,2.4,0.9618791666666667,0.0,
359,0.0,2328.14,-4.12333,0.0,0.0,,,2.15249,-4.12425,2.15249,175.876,,,monload-670a_residential2,,,,,2.4,0.9700583333333332,0.0,
360,0.0,2329.77,-4.09133,0.0,0.0,,,1.60064,-4.09129,1.60064,175.909,,,monload-670a_residential2,,,,,2.4,0.9707375,0.0,
361,0.0,2338.34,-3.91593,0.0,0.0,,,1.22503,-3.9164,1.22503,176.084,,,monload-670a_residential2,,,,,2.4,0.9743083333333334,0.0,
362,0.0,2341.53,-3.8501,0.0,0.0,,,1.12414,-3.8546,1.12414,176.145,,,monload-670a_residential2,,,,,2.4,0.9756375,0.0,
363,0.0,2342.56,-3.8282,0.0,0.0,,,1.06456,-3.82951,1.06456,176.17,,,monload-670a_residential2,,,,,2.4,0.9760666666666666,0.0,
364,0.0,2343.23,-3.81446,0.0,0.0,,,1.04186,-3.81533,1.04186,176.185,,,monload-670a_residential2,,,,,2.4,0.9763458333333334,0.0,
365,0.0,2337.6,-3.92812,0.0,0.0,,,1.15624,-3.92132,1.15624,176.079,,,monload-670a_residential2,,,,,2.4,0.974,0.0,
366,0.0,2334.4,-3.99264,0.0,0.0,,,1.42566,-3.98925,1.42566,176.011,,,monload-670a_residential2,,,,,2.4,0.9726666666666667,0.0,
367,0.0,2314.35,-4.39928,0.0,0.0,,,1.75903,-4.39889,1.75903,175.601,,,monload-670a_residential2,,,,,2.4,0.9643125,0.0,
368,0.0,2341.73,-3.85676,0.0,0.0,,,1.60662,-3.85638,1.60662,176.144,,,monload-670a_residential2,,,,,2.4,0.9757208333333334,0.0,
369,0.0,2365.87,-3.36987,0.0,0.0,,,1.68211,-3.37073,1.68211,176.629,,,monload-670a_residential2,,,,,2.4,0.9857791666666667,0.0,
370,0.0,2376.8,-3.13308,0.0,0.0,,,2.0991,-3.13381,2.0991,176.866,,,monload-670a_residential2,,,,,2.4,0.9903333333333334,0.0,
371,0.0,2374.58,-3.17914,0.0,0.0,,,2.53955,-3.17733,2.53955,176.823,,,monload-670a_residential2,,,,,2.4,0.9894083333333333,0.0,
372,0.0,2364.21,-3.40193,0.0,0.0,,,2.96107,-3.40124,2.96107,176.599,,,monload-670a_residential2,,,,,2.4,0.9850875,0.0,
373,0.0,2363.01,-3.42921,0.0,0.0,,,3.21982,-3.42803,3.21982,176.572,,,monload-670a_residential2,,,,,2.4,0.9845875000000001,0.0,
374,0.0,2397.8,-2.70472,0.0,0.0,,,3.31399,-2.70591,3.31399,177.294,,,monload-670a_residential2,,,,,2.4,0.9990833333333334,0.0,
375,0.0,2351.85,-3.66091,0.0,0.0,,,3.30376,-3.65909,3.30376,176.341,,,monload-670a_residential2,,,,,2.4,0.9799375,0.0,
376,0.0,2305.36,-4.59495,0.0,0.0,,,3.39998,-4.59343,3.39998,175.407,,,monload-670a_residential2,,,,,2.4,0.9605666666666667,0.0,
377,0.0,2291.01,-4.87632,0.0,0.0,,,3.68138,-4.87648,3.68138,175.124,,,monload-670a_residential2,,,,,2.4,0.9545875000000001,0.0,
378,0.0,2292.05,-4.85275,0.0,0.0,,,3.79015,-4.85299,3.79015,175.147,,,monload-670a_residential2,,,,,2.4,0.9550208333333334,0.0,
379,0.0,2294.79,-4.80056,0.0,0.0,,,3.80109,-4.79954,3.80109,175.2,,,monload-670a_residential2,,,,,2.4,0.9561625,0.0,
380,0.0,2298.46,-4.72762,0.0,0.0,,,3.55926,-4.72774,3.55926,175.272,,,monload-670a_residential2,,,,,2.4,0.9576916666666667,0.0,
381,0.0,2306.38,-4.57022,0.0,0.0,,,3.31464,-4.5705,3.31464,175.429,,,monload-670a_residential2,,,,,2.4,0.9609916666666667,0.0,
382,0.0,2315.98,-4.37694,0.0,0.0,,,2.78305,-4.37734,2.78305,175.623,,,monload-670a_residential2,,,,,2.4,0.9649916666666667,0.0,
383,0.0,2337.06,-3.94466,0.0,0.0,,,2.00612,-3.94567,2.00612,176.054,,,monload-670a_residential2,,,,,2.4,0.973775,0.0,
384,0.0,2338.55,-3.91486,0.0,0.0,,,1.44746,-3.91479,1.44746,176.085,,,monload-670a_residential2,,,,,2.4,0.9743958333333335,0.0,
385,0.0,2342.37,-3.83406,0.0,0.0,,,1.14459,-3.83937,1.14459,176.161,,,monload-670a_residential2,,,,,2.4,0.9759875,0.0,
386,0.0,2344.04,-3.7986,0.0,0.0,,,1.0834,-3.8011,1.0834,176.199,,,monload-670a_residential2,,,,,2.4,0.9766833333333333,0.0,
387,0.0,2344.3,-3.7929,0.0,0.0,,,1.0568,-3.79318,1.0568,176.207,,,monload-670a_residential2,,,,,2.4,0.9767916666666667,0.0,
388,0.0,2343.97,-3.79912,0.0,0.0,,,1.03642,-3.79883,1.03642,176.201,,,monload-670a_residential2,,,,,2.4,0.9766541666666666,0.0,
389,0.0,2319.18,-4.29742,0.0,0.0,,,1.16313,-4.29681,1.16313,175.703,,,monload-670a_residential2,,,,,2.4,0.9663249999999999,0.0,
390,0.0,2313.01,-4.41988,0.0,0.0,,,1.43728,-4.41668,1.43728,175.583,,,monload-670a_residential2,,,,,2.4,0.9637541666666668,0.0,
391,0.0,2264.6,-5.37285,0.0,0.0,,,1.77202,-5.37368,1.77202,174.626,,,monload-670a_residential2,,,,,2.4,0.9435833333333333,0.0,
392,0.0,2251.95,-5.61102,0.0,0.0,,,1.62881,-5.61776,1.62881,174.382,,,monload-670a_residential2,,,,,2.4,0.9383124999999999,0.0,
393,0.0,2277.53,-5.11913,0.0,0.0,,,1.7863,-5.11908,1.7863,174.881,,,monload-670a_residential2,,,,,2.4,0.9489708333333334,0.0,
394,0.0,2282.5,-5.02296,0.0,0.0,,,2.00418,-5.02327,2.00418,174.977,,,monload-670a_residential2,,,,,2.4,0.9510416666666667,0.0,
395,0.0,2305.19,-4.56845,0.0,0.0,,,2.29649,-4.56753,2.29649,175.432,,,monload-670a_residential2,,,,,2.4,0.9604958333333333,0.0,
396,0.0,2307.99,-4.51314,0.0,0.0,,,2.7797,-4.51352,2.7797,175.486,,,monload-670a_residential2,,,,,2.4,0.9616624999999999,0.0,
397,0.0,2343.95,-3.79601,0.0,0.0,,,2.95415,-3.7973,2.95415,176.203,,,monload-670a_residential2,,,,,2.4,0.9766458333333332,0.0,
398,0.0,2322.07,-4.23555,0.0,0.0,,,3.08161,-4.23474,3.08161,175.765,,,monload-670a_residential2,,,,,2.4,0.9675291666666668,0.0,
399,0.0,2303.15,-4.61766,0.0,0.0,,,2.96437,-4.61648,2.96437,175.384,,,monload-670a_residential2,,,,,2.4,0.9596458333333334,0.0,
400,0.0,2299.88,-4.682,0.0,0.0,,,2.65887,-4.68182,2.65887,175.318,,,monload-670a_residential2,,,,,2.4,0.9582833333333334,0.0,
401,0.0,2254.39,-5.56859,0.0,0.0,,,2.91007,-5.56832,2.91007,174.432,,,monload-670a_residential2,,,,,2.4,0.9393291666666667,0.0,
402,0.0,2246.41,-5.9952,0.0,0.0,,,3.03208,-5.9934,3.03208,174.007,,,monload-670a_residential2,,,,,2.4,0.9360041666666666,0.0,
403,0.0,2272.64,-5.50302,0.0,0.0,,,3.22982,-5.50322,3.22982,174.497,,,monload-670a_residential2,,,,,2.4,0.9469333333333333,0.0,
404,0.0,2275.2,-5.45336,0.0,0.0,,,3.05133,-5.45338,3.05133,174.547,,,monload-670a_residential2,,,,,2.4,0.948,0.0,
405,0.0,2292.35,-5.12266,0.0,0.0,,,2.90792,-5.12627,2.90792,174.874,,,monload-670a_residential2,,,,,2.4,0.9551458333333332,0.0,
406,0.0,2312.59,-4.72084,0.0,0.0,,,2.47174,-4.72025,2.47174,175.28,,,monload-670a_residential2,,,,,2.4,0.9635791666666668,0.0,
407,0.0,2342.56,-4.12566,0.0,0.0,,,1.94917,-4.12694,1.94917,175.873,,,monload-670a_residential2,,,,,2.4,0.9760666666666666,0.0,
408,0.0,2344.61,-4.08664,0.0,0.0,,,1.53009,-4.08667,1.53009,175.913,,,monload-670a_residential2,,,,,2.4,0.9769208333333333,0.0,
409,0.0,2337.05,-3.94708,0.0,0.0,,,1.25005,-3.94689,1.25005,176.053,,,monload-670a_residential2,,,,,2.4,0.9737708333333334,0.0,
410,0.0,2339.57,-3.89447,0.0,0.0,,,1.1662,-3.89614,1.1662,176.104,,,monload-670a_residential2,,,,,2.4,0.9748208333333334,0.0,
411,0.0,2340.67,-3.87131,0.0,0.0,,,1.06807,-3.872,1.06807,176.128,,,monload-670a_residential2,,,,,2.4,0.9752791666666667,0.0,
412,0.0,2341.31,-3.8579,0.0,0.0,,,1.02775,-3.85833,1.02775,176.142,,,monload-670a_residential2,,,,,2.4,0.9755458333333333,0.0,
413,0.0,2319.9,-4.28628,0.0,0.0,,,1.15631,-4.28614,1.15631,175.714,,,monload-670a_residential2,,,,,2.4,0.9666250000000001,0.0,
414,0.0,2315.41,-4.37546,0.0,0.0,,,1.43304,-4.37562,1.43304,175.624,,,monload-670a_residential2,,,,,2.4,0.9647541666666666,0.0,
415,0.0,2263.37,-5.39282,0.0,0.0,,,1.76435,-5.39147,1.76435,174.609,,,monload-670a_residential2,,,,,2.4,0.9430708333333333,0.0,
416,0.0,2241.61,-5.8028,0.0,0.0,,,1.60882,-5.80088,1.60882,174.199,,,monload-670a_residential2,,,,,2.4,0.9340041666666667,0.0,
417,0.0,2256.41,-5.52375,0.0,0.0,,,1.73081,-5.52391,1.73081,174.476,,,monload-670a_residential2,,,,,2.4,0.9401708333333333,0.0,
418,0.0,2283.35,-5.00878,0.0,0.0,,,2.11297,-5.00972,2.11297,174.99,,,monload-670a_residential2,,,,,2.4,0.9513958333333333,0.0,
419,0.0,2304.28,-4.58881,0.0,0.0,,,2.39112,-4.58858,2.39112,175.411,,,monload-670a_residential2,,,,,2.4,0.9601166666666667,0.0,
420,0.0,2307.4,-4.525,0.0,0.0,,,2.58817,-4.52544,2.58817,175.475,,,monload-670a_residential2,,,,,2.4,0.9614166666666667,0.0,
421,0.0,2344.07,-3.79278,0.0,0.0,,,2.60673,-3.79412,2.60673,176.206,,,monload-670a_residential2,,,,,2.4,0.9766958333333334,0.0,
422,0.0,2321.08,-4.25279,0.0,0.0,,,2.93752,-4.25203,2.93752,175.748,,,monload-670a_residential2,,,,,2.4,0.9671166666666666,0.0,
423,0.0,2302.09,-4.63713,0.0,0.0,,,2.79454,-4.63593,2.79454,175.364,,,monload-670a_residential2,,,,,2.4,0.9592041666666667,0.0,
424,0.0,2299.57,-4.68755,0.0,0.0,,,2.75695,-4.68739,2.75695,175.313,,,monload-670a_residential2,,,,,2.4,0.9581541666666668,0.0,
425,0.0,2251.35,-5.62677,0.0,0.0,,,3.09005,-5.62639,3.09005,174.374,,,monload-670a_residential2,,,,,2.4,0.9380624999999999,0.0,
426,0.0,2246.22,-5.99933,0.0,0.0,,,3.25277,-5.99769,3.25277,174.002,,,monload-670a_residential2,,,,,2.4,0.9359249999999999,0.0,
427,0.0,2273.84,-5.48026,0.0,0.0,,,3.31706,-5.48051,3.31706,174.519,,,monload-670a_residential2,,,,,2.4,0.9474333333333333,0.0,
428,0.0,2274.99,-5.45779,0.0,0.0,,,3.06251,-5.45764,3.06251,174.542,,,monload-670a_residential2,,,,,2.4,0.9479124999999999,0.0,
429,0.0,2293.51,-5.10056,0.0,0.0,,,2.85077,-5.10439,2.85077,174.896,,,monload-670a_residential2,,,,,2.4,0.9556291666666668,0.0,
430,0.0,2314.14,-4.69105,0.0,0.0,,,2.3918,-4.69042,2.3918,175.31,,,monload-670a_residential2,,,,,2.4,0.964225,0.0,
431,0.0,2342.69,-4.12312,0.0,0.0,,,1.89728,-4.12431,1.89728,175.876,,,monload-670a_residential2,,,,,2.4,0.9761208333333333,0.0,
432,0.0,2342.37,-4.13131,0.0,0.0,,,1.49961,-4.13123,1.49961,175.869,,,monload-670a_residential2,,,,,2.4,0.9759875,0.0,
433,0.0,2349.86,-3.97859,0.0,0.0,,,1.1914,-3.97899,1.1914,176.021,,,monload-670a_residential2,,,,,2.4,0.9791083333333334,0.0,
434,0.0,2337.24,-3.94091,0.0,0.0,,,1.11012,-3.94074,1.11012,176.059,,,monload-670a_residential2,,,,,2.4,0.9738499999999999,0.0,
435,0.0,2337.78,-3.92987,0.0,0.0,,,1.08438,-3.93013,1.08438,176.07,,,monload-670a_residential2,,,,,2.4,0.9740750000000001,0.0,
436,0.0,2339.59,-3.89344,0.0,0.0,,,1.06595,-3.89434,1.06595,176.106,,,monload-670a_residential2,,,,,2.4,0.9748291666666667,0.0,
437,0.0,2319.59,-4.2938,0.0,0.0,,,1.18895,-4.29368,1.18895,175.706,,,monload-670a_residential2,,,,,2.4,0.9664958333333334,0.0,
438,0.0,2314.22,-4.40062,0.0,0.0,,,1.46941,-4.40071,1.46941,175.599,,,monload-670a_residential2,,,,,2.4,0.9642583333333332,0.0,
439,0.0,2261.28,-5.43581,0.0,0.0,,,1.83095,-5.43434,1.83095,174.566,,,monload-670a_residential2,,,,,2.4,0.9422,0.0,
440,0.0,2239.8,-5.83992,0.0,0.0,,,1.65291,-5.83799,1.65291,174.162,,,monload-670a_residential2,,,,,2.4,0.93325,0.0,
441,0.0,2258.37,-5.48666,0.0,0.0,,,1.67937,-5.48682,1.67937,174.513,,,monload-670a_residential2,,,,,2.4,0.9409875,0.0,
442,0.0,2290.53,-4.8683,0.0,0.0,,,1.98525,-4.87,1.98525,175.13,,,monload-670a_residential2,,,,,2.4,0.9543875,0.0,
443,0.0,2307.27,-4.53018,0.0,0.0,,,2.35661,-4.52994,2.35661,175.47,,,monload-670a_residential2,,,,,2.4,0.9613625,0.0,
444,0.0,2308.98,-4.49616,0.0,0.0,,,3.00891,-4.49643,3.00891,175.504,,,monload-670a_residential2,,,,,2.4,0.962075,0.0,
445,0.0,2344.37,-3.78952,0.0,0.0,,,3.28108,-3.79092,3.28108,176.209,,,monload-670a_residential2,,,,,2.4,0.9768208333333332,0.0,
446,0.0,2318.77,-4.30091,0.0,0.0,,,3.42623,-4.29996,3.42623,175.7,,,monload-670a_residential2,,,,,2.4,0.9661541666666666,0.0,
447,0.0,2302.18,-4.63718,0.0,0.0,,,3.21415,-4.63601,3.21415,175.364,,,monload-670a_residential2,,,,,2.4,0.9592416666666665,0.0,
448,0.0,2295.53,-4.76859,0.0,0.0,,,3.04232,-4.76825,3.04232,175.232,,,monload-670a_residential2,,,,,2.4,0.9564708333333334,0.0,
449,0.0,2253.15,-5.5935,0.0,0.0,,,3.25533,-5.59308,3.25533,174.407,,,monload-670a_residential2,,,,,2.4,0.9388125,0.0,
450,0.0,2246.18,-6.00071,0.0,0.0,,,3.40338,-5.99901,3.40338,174.001,,,monload-670a_residential2,,,,,2.4,0.9359083333333332,0.0,
451,0.0,2274.83,-5.46158,0.0,0.0,,,3.56041,-5.46185,3.56041,174.538,,,monload-670a_residential2,,,,,2.4,0.9478458333333333,0.0,
452,0.0,2277.14,-5.4174,0.0,0.0,,,3.3699,-5.41789,3.3699,174.582,,,monload-670a_residential2,,,,,2.4,0.9488083333333333,0.0,
453,0.0,2293.4,-5.10342,0.0,0.0,,,3.25025,-5.10673,3.25025,174.893,,,monload-670a_residential2,,,,,2.4,0.9555833333333333,0.0,
454,0.0,2314.67,-4.68224,0.0,0.0,,,2.78049,-4.68155,2.78049,175.318,,,monload-670a_residential2,,,,,2.4,0.9644458333333333,0.0,
455,0.0,2345.19,-4.0744,0.0,0.0,,,2.1857,-4.07575,2.1857,175.924,,,monload-670a_residential2,,,,,2.4,0.9771625,0.0,
456,0.0,2346.37,-4.05229,0.0,0.0,,,1.69897,-4.05227,1.69897,175.948,,,monload-670a_residential2,,,,,2.4,0.9776541666666666,0.0,
457,0.0,2339.66,-3.89479,0.0,0.0,,,1.30476,-3.8946,1.30476,176.105,,,monload-670a_residential2,,,,,2.4,0.9748583333333333,0.0,
458,0.0,2342.21,-3.84161,0.0,0.0,,,1.18198,-3.84329,1.18198,176.157,,,monload-670a_residential2,,,,,2.4,0.9759208333333333,0.0,
459,0.0,2342.98,-3.82563,0.0,0.0,,,1.11916,-3.82607,1.11916,176.174,,,monload-670a_residential2,,,,,2.4,0.9762416666666667,0.0,
460,0.0,2343.48,-3.81519,0.0,0.0,,,1.07349,-3.81549,1.07349,176.185,,,monload-670a_residential2,,,,,2.4,0.97645,0.0,
461,0.0,2318.98,-4.30882,0.0,0.0,,,1.19496,-4.30862,1.19496,175.691,,,monload-670a_residential2,,,,,2.4,0.9662416666666667,0.0,
462,0.0,2316.01,-4.36827,0.0,0.0,,,1.45966,-4.36837,1.45966,175.632,,,monload-670a_residential2,,,,,2.4,0.9650041666666668,0.0,
463,0.0,2263.35,-5.39929,0.0,0.0,,,1.79533,-5.39789,1.79533,174.602,,,monload-670a_residential2,,,,,2.4,0.9430624999999999,0.0,
464,0.0,2239.18,-5.85437,0.0,0.0,,,1.6683,-5.85197,1.6683,174.148,,,monload-670a_residential2,,,,,2.4,0.9329916666666666,0.0,
465,0.0,2251.13,-5.6261,0.0,0.0,,,1.97924,-5.64379,1.97924,174.356,,,monload-670a_residential2,,,,,2.4,0.9379708333333334,0.0,
466,0.0,2275.65,-5.15929,0.0,0.0,,,2.68404,-5.15968,2.68404,174.84,,,monload-670a_residential2,,,,,2.4,0.9481875000000001,0.0,
467,0.0,2299.32,-4.68891,0.0,0.0,,,3.1527,-4.68867,3.1527,175.311,,,monload-670a_residential2,,,,,2.4,0.9580500000000001,0.0,
