hour,671_hospital,634a_supermarket,634b_supermarket,634c_supermarket,645_warehouse1,646_med_office,692_warehouse2,675a_residential1,675b_residential1,675c_residential1,611_hotel,652_med_apartment,670a_residential2,670b_residential2,670c_residential2
159,486.197,105.989,105.989,35.32966667,19.533,66.225,19.533,96.27118725,14.44067809,57.76271235,163.77,40.4784,4.813559363,19.25423745,38.5084749
160,442.785,105.5923333,105.5923333,35.19744444,19.533,67.06833333,19.533,115.320222,17.2980333,69.1921332,168.76,48.4878,5.7660111,23.0640444,46.1280888
161,446.106,105.9163333,105.9163333,35.30544444,9.141666667,67.993,9.141666667,136.9164533,20.537468,82.14987198,170.155,57.5682,6.845822665,27.38329066,54.76658132
162,430.385,107.7446667,107.7446667,35.91488889,17.05866667,68.26866667,17.05866667,152.2102163,22.83153245,91.32612978,186.824,63.99865,7.610510815,30.44204326,60.88408652
163,405.285,97.75733333,97.75733333,32.58577778,32.89233333,32.68833333,32.89233333,167.4306076,25.11459114,100.4583646,243.109,70.39825,8.37153038,33.48612152,66.97224304
164,401.677,82.121,82.121,27.37366667,32.89233333,32.68833333,32.89233333,162.1840011,24.32760017,97.31040066,252.022,68.19225,8.109200055,32.43680022,64.87360044
165,336.658,77.43333333,77.43333333,25.81111111,32.89233333,32.68833333,32.89233333,159.5536817,23.93305226,95.73220902,265.26,67.0863,7.977684085,31.91073634,63.82147268
166,336.337,57.02,57.02,19.00666667,32.89233333,32.68833333,32.89233333,137.9592342,20.69388513,82.77554052,261.211,58.00665,6.89796171,27.59184684,55.18369368
167,321.32,41.73233333,41.73233333,13.91077778,32.89233333,32.68833333,32.89233333,108.3156692,16.24735038,64.98940152,208.659,45.54265,5.41578346,21.66313384,43.32626768
168,321.744,51.31866667,51.31866667,17.10622222,32.89233333,32.68833333,32.89233333,83.19974029,12.47996104,49.91984417,142.461,34.98235,4.159987015,16.63994806,33.27989612
169,307.439,44.35166667,44.35166667,14.78388889,32.89233333,32.68833333,32.89233333,68.07745523,10.21161828,40.84647314,120.647,28.624,3.403872762,13.61549105,27.23098209
170,307.446,41.089,41.089,13.69633333,32.89233333,32.68833333,32.89233333,65.43203343,9.814805015,39.25922006,117.732,27.5117,3.271601672,13.08640669,26.17281337
171,306.651,41.04433333,41.04433333,13.68144444,32.89233333,32.68833333,32.89233333,64.3121945,9.646829175,38.5873167,101.269,27.04085,3.215609725,12.8624389,25.7248778
172,306.76,41.129,41.129,13.70966667,32.89233333,32.68833333,32.89233333,63.77290708,9.565936062,38.26374425,100.434,26.8141,3.188645354,12.75458142,25.50916283
173,323.127,43.74066667,43.74066667,14.58022222,32.89233333,32.68833333,32.89233333,71.40462669,10.710694,42.84277601,103.107,30.02295,3.570231335,14.28092534,28.56185068
174,323.657,43.58933333,43.58933333,14.52977778,32.89233333,32.68833333,32.89233333,88.21053495,13.23158024,52.92632097,110.207,37.0892,4.410526748,17.64210699,35.28421398
175,370.574,55.68033333,55.68033333,18.56011111,32.89233333,32.68833333,32.89233333,107.8750827,16.18126241,64.72504962,159.497,45.3574,5.393754135,21.57501654,43.15003308
176,371.911,55.70766667,55.70766667,18.56922222,13.1,19.958,13.1,99.87793197,14.9816898,59.92675918,170.693,41.9949,4.993896599,19.97558639,39.95117279
177,405.579,67.58766667,67.58766667,22.52922222,9.141666667,32.64866667,9.141666667,110.2547256,16.53820884,66.15283536,253.524,46.35795,5.51273628,22.05094512,44.10189024
178,401.837,62.86633333,62.86633333,20.95544444,9.141666667,43.21766667,9.141666667,140.6249907,21.09374861,84.37499442,247.555,59.1275,7.031249535,28.12499814,56.24999628
179,405.235,78.97533333,78.97533333,26.32511111,9.141666667,52.095,9.141666667,157.2132813,23.5819922,94.32796878,202.801,66.10225,7.860664065,31.44265626,62.88531252
180,405.534,87.04533333,87.04533333,29.01511111,9.141666667,45.65933333,9.141666667,163.6887735,24.55331603,98.2132641,195.024,68.82495,8.184438675,32.7377547,65.4755094
181,404.703,97.24933333,97.24933333,32.41644444,9.141666667,53.16133333,9.141666667,168.2625491,25.23938237,100.9575295,196.407,70.74805,8.413127455,33.65250982,67.30501964
182,401.034,97.783,97.783,32.59433333,9.141666667,47.27733333,9.141666667,180.8918637,27.13377956,108.5351182,203.567,76.0582,9.044593185,36.17837274,72.35674548
183,401.011,95.753,95.753,31.91766667,9.141666667,56.041,9.141666667,197.4651708,29.61977562,118.4791025,210.303,83.02665,9.87325854,39.49303416,78.98606832
184,400.844,94.82,94.82,31.60666667,9.141666667,47.72833333,9.141666667,202.0665351,30.30998027,121.2399211,205.781,84.96135,10.10332676,40.41330702,80.82661404
185,388.378,94.04466667,94.04466667,31.34822222,9.141666667,52.58966667,9.141666667,213.4619695,32.01929543,128.0771817,201.533,89.7527,10.67309848,42.6923939,85.3847878
186,367.885,82.66766667,82.66766667,27.55588889,17.05866667,44.76933333,17.05866667,213.6649604,32.04974406,128.1989762,212.712,89.83805,10.68324802,42.73299208,85.46598416
187,346.837,81.51833333,81.51833333,27.17277778,32.89233333,32.68833333,32.89233333,203.5255246,30.52882869,122.1153148,258.981,85.5748,10.17627623,40.70510492,81.41020984
188,343.141,76.23633333,76.23633333,25.41211111,32.89233333,32.68833333,32.89233333,178.9759961,26.84639942,107.3855977,260.387,75.25265,8.948799805,35.79519922,71.59039844
189,328.803,70.50766667,70.50766667,23.50255556,32.89233333,32.68833333,32.89233333,163.3449852,24.50174778,98.00699112,267.627,68.6804,8.16724926,32.66899704,65.33799408
190,329.067,61.81866667,61.81866667,20.60622222,32.89233333,32.68833333,32.89233333,136.7955149,20.51932724,82.07730894,258.512,57.51735,6.839775745,27.35910298,54.71820596
191,314.159,39.83933333,39.83933333,13.27977778,32.89233333,32.68833333,32.89233333,106.0259274,15.90388911,63.61555644,202.92,44.5799,5.30129637,21.20518548,42.41037096
192,314.619,48.759,48.759,16.253,32.89233333,32.68833333,32.89233333,82.19120742,12.32868111,49.31472445,135.232,34.5583,4.109560371,16.43824148,32.87648297
193,316.675,39.86766667,39.86766667,13.28922222,32.933,37.28666667,32.933,68.29864037,10.24479606,40.97918422,107.856,28.717,3.414932019,13.65972807,27.31945615
194,316.685,34.745,34.745,11.58166667,34.22733333,37.28666667,34.22733333,67.44695867,10.1170438,40.4681752,97.189,28.3589,3.372347934,13.48939173,26.97878347
195,317.865,32.81,32.81,10.93666667,35.04933333,37.28666667,35.04933333,67.82737333,10.174106,40.696424,87.725,28.51885,3.391368667,13.56547467,27.13094933
196,319.788,31.72566667,31.72566667,10.57522222,35.61033333,37.28666667,35.61033333,68.77502083,10.31625312,41.2650125,85.928,28.9173,3.438751042,13.75500417,27.51000833
197,384.474,33.562,33.562,11.18733333,36.098,37.28666667,36.098,77.39577096,11.60936564,46.43746258,88.334,32.542,3.869788548,15.47915419,30.95830838
198,384.451,33.49,33.49,11.16333333,36.206,40.896,36.206,94.8628563,14.22942845,56.91771378,105.749,39.88625,4.743142815,18.97257126,37.94514252
199,520.806,51.52666667,51.52666667,17.17555556,43.28366667,128.644,43.28366667,114.7413353,17.2112003,68.84480118,170.011,48.2444,5.737066765,22.94826706,45.89653412
200,594.436,50.28733333,50.28733333,16.76244444,53.109,118.7443333,53.109,104.921072,15.7381608,62.9526432,185.853,44.11535,5.2460536,20.9842144,41.9684288
201,606.86,80.36966667,80.36966667,26.78988889,76.57566667,163.0833333,76.57566667,100.6179508,15.09269262,60.37077048,169.599,42.30605,5.03089754,20.12359016,40.24718032
202,621.835,98.95266667,98.95266667,32.98422222,92.66633333,154.2516667,92.66633333,99.00211018,14.85031653,59.40126611,179.89,41.62665,4.950105509,19.80042204,39.60084407
203,624.907,100.7056667,100.7056667,33.56855556,92.66633333,157.4553333,92.66633333,109.7483781,16.46225672,65.84902686,158.287,46.14505,5.487418905,21.94967562,43.89935124
204,624.845,112.9743333,112.9743333,37.65811111,92.66633333,166.2543333,92.66633333,137.0094462,20.55141693,82.20566772,173.899,57.6073,6.85047231,27.40188924,54.80377848
205,605.019,112.108,112.108,37.36933333,83.52466667,172.7153333,83.52466667,160.2111723,24.03167585,96.12670338,186.708,67.36275,8.010558615,32.04223446,64.08446892
206,622.575,114.5023333,114.5023333,38.16744444,92.66633333,178.2146667,92.66633333,176.3059585,26.44589378,105.7835751,194.094,74.13,8.815297925,35.2611917,70.5223834
207,624.98,115.0866667,115.0866667,38.36222222,93.295,179.2586667,93.295,192.5179966,28.87769949,115.510798,199.271,80.94655,9.62589983,38.50359932,77.00719864
208,631.94,112.9583333,112.9583333,37.65277778,92.9,173.146,92.9,179.8761958,26.98142937,107.9257175,187,75.63115,8.99380979,35.97523916,71.95047832
209,632.267,110.3096667,110.3096667,36.76988889,92.66633333,171.287,92.66633333,188.482557,28.27238355,113.0895342,185.172,79.2498,9.42412785,37.6965114,75.3930228
210,634.311,111.2666667,111.2666667,37.08888889,37.53466667,156.1583333,37.53466667,186.8944239,28.03416359,112.1366543,208.564,78.58205,9.344721195,37.37888478,74.75776956
211,489.21,106.5863333,106.5863333,35.52877778,32.89233333,125.235,32.89233333,186.0779416,27.91169124,111.646765,237.894,78.23875,9.30389708,37.21558832,74.43117664
212,494.315,102.2333333,102.2333333,34.07777778,32.89233333,124.506,32.89233333,168.4884909,25.27327364,101.0930945,247.411,70.84305,8.424424545,33.69769818,67.39539636
213,420.968,92.29133333,92.29133333,30.76377778,32.89233333,108.139,32.89233333,161.1361067,24.17041601,96.68166402,267.543,67.75165,8.056805335,32.22722134,64.45444268
214,407.96,64.46566667,64.46566667,21.48855556,32.89233333,109.1313333,32.89233333,139.0342415,20.85513623,83.4205449,254.854,58.45865,6.951712075,27.8068483,55.6136966
215,355.431,43.23733333,43.23733333,14.41244444,32.89233333,40.896,32.89233333,110.7617866,16.61426799,66.45707196,195.833,46.57115,5.53808933,22.15235732,44.30471464
216,355.364,52.91333333,52.91333333,17.63777778,32.89233333,37.28666667,32.89233333,87.14468421,13.07170263,52.28681053,140.343,36.64105,4.357234211,17.42893684,34.85787368
217,343.697,46.82633333,46.82633333,15.60877778,32.89233333,37.28666667,32.89233333,71.83046754,10.77457013,43.09828052,124.098,30.202,3.591523377,14.36609351,28.73218702
218,337.818,43.59966667,43.59966667,14.53322222,32.89233333,37.28666667,32.89233333,69.3566426,10.40349639,41.61398556,117.83,29.16185,3.46783213,13.87132852,27.74265704
219,333.678,43.434,43.434,14.478,32.89233333,37.28666667,32.89233333,66.95999462,10.04399919,40.17599677,109.301,28.15415,3.347999731,13.39199892,26.78399785
220,331.913,43.52933333,43.52933333,14.50977778,32.89233333,37.28666667,32.89233333,65.93790525,9.890685788,39.56274315,108.088,27.7244,3.296895263,13.18758105,26.3751621
221,399.992,52.42233333,52.42233333,17.47411111,32.89233333,37.28666667,32.89233333,73.86275462,11.07941319,44.31765277,110.616,31.0565,3.693137731,14.77255092,29.54510185
222,407.106,52.242,52.242,17.414,32.89233333,40.896,32.89233333,91.00840801,13.6512612,54.60504481,129.184,38.2656,4.550420401,18.2016816,36.4033632
223,541.133,70.61233333,70.61233333,23.53744444,43.28366667,95.02033333,43.28366667,111.7430875,16.76146313,67.0458525,202.357,46.98375,5.587154375,22.3486175,44.697235
224,613.009,68.801,68.801,22.93366667,53.109,102.47,53.109,107.2501753,16.0875263,64.35010518,223.966,45.09465,5.362508765,21.45003506,42.90007012
225,625.137,94.44566667,94.44566667,31.48188889,76.57566667,172.384,76.57566667,119.8809168,17.98213752,71.92855008,208.882,50.4054,5.99404584,23.97618336,47.95236672
226,646.247,111.9926667,111.9926667,37.33088889,92.66633333,165.786,92.66633333,132.4783616,19.87175424,79.48701696,212.731,55.70215,6.62391808,26.49567232,52.99134464
227,661.318,111.9126667,111.9126667,37.30422222,92.66633333,168.9236667,92.66633333,159.2964648,23.89446972,95.57787888,182.271,66.97815,7.96482324,31.85929296,63.71858592
228,674.597,117.2623333,117.2623333,39.08744444,92.66633333,174.497,92.66633333,174.9157029,26.23735544,104.9494217,185.968,73.54545,8.745785145,34.98314058,69.96628116
229,657.561,114.5896667,114.5896667,38.19655556,83.52466667,171.9963333,83.52466667,163.8461003,24.57691505,98.30766018,181.237,68.8911,8.192305015,32.76922006,65.53844012
230,672.373,116.4193333,116.4193333,38.80644444,92.66633333,174.9603333,92.66633333,162.9777703,24.44666555,97.78666218,181.316,68.526,8.148888515,32.59555406,65.19110812
231,674.127,114.4416667,114.4416667,38.14722222,92.66633333,172.117,92.66633333,164.0613396,24.60920094,98.43680376,181.249,68.9816,8.20306698,32.81226792,65.62453584
232,675.474,111.7166667,111.7166667,37.23888889,92.66633333,170.318,92.66633333,158.3695088,23.75542632,95.02170528,175.681,66.5884,7.91847544,31.67390176,63.34780352
233,679.066,111.106,111.106,37.03533333,92.66633333,171.51,92.66633333,176.4662583,26.46993875,105.879755,178.108,74.1974,8.823312915,35.29325166,70.58650332
234,683.836,112.7746667,112.7746667,37.59155556,37.53466667,158.969,37.53466667,193.4607685,29.01911528,116.0764611,209.795,81.34295,9.673038425,38.6921537,77.3843074
235,530.034,107.962,107.962,35.98733333,32.89233333,126.466,32.89233333,200.0576746,30.00865119,120.0346048,242.801,84.1167,10.00288373,40.01153492,80.02306984
236,519.709,101.726,101.726,33.90866667,32.89233333,125.6846667,32.89233333,188.2079782,28.23119673,112.9247869,255.342,79.13435,9.41039891,37.64159564,75.28319128
237,425.119,92.28566667,92.28566667,30.76188889,32.89233333,108.8833333,32.89233333,183.4690272,27.52035408,110.0814163,276.581,77.1418,9.17345136,36.69380544,73.38761088
238,395.717,63.668,63.668,21.22266667,32.89233333,108.2566667,32.89233333,154.6992625,23.20488938,92.8195575,261.321,65.0452,7.734963125,30.9398525,61.879705
239,336.682,43.41966667,43.41966667,14.47322222,32.89233333,40.896,32.89233333,117.7508801,17.66263202,70.65052806,199.497,49.5098,5.887544005,23.55017602,47.10035204
240,339.143,52.76166667,52.76166667,17.58722222,32.89233333,37.28666667,32.89233333,89.68652953,13.45297943,53.81191772,141.717,37.7098,4.484326477,17.93730591,35.87461181
241,335.402,46.14633333,46.14633333,15.38211111,32.89233333,37.28666667,32.89233333,71.56682913,10.73502437,42.94009748,123.066,30.09115,3.578341457,14.31336583,28.62673165
242,331.739,42.29633333,42.29633333,14.09877778,32.89233333,37.28666667,32.89233333,66.86010456,10.02901568,40.11606274,112.892,28.11215,3.343005228,13.37202091,26.74404182
243,328.253,41.911,41.911,13.97033333,32.89233333,37.28666667,32.89233333,64.65205854,9.697808781,38.79123512,102.771,27.18375,3.232602927,12.93041171,25.86082342
244,324.593,41.59266667,41.59266667,13.86422222,32.89233333,37.28666667,32.89233333,63.76826933,9.5652404,38.2609616,99.604,26.81215,3.188413467,12.75365387,25.50730773
245,385.361,43.72866667,43.72866667,14.57622222,32.89233333,37.28666667,32.89233333,71.50844101,10.72626615,42.90506461,99.805,30.0666,3.575422051,14.3016882,28.6033764
246,390.439,43.41366667,43.41366667,14.47122222,32.89233333,40.896,32.89233333,88.3977099,13.25965649,53.03862594,117.397,37.1679,4.419885495,17.67954198,35.35908396
247,526.695,61.11133333,61.11133333,20.37044444,43.28366667,98.021,43.28366667,108.0086262,16.20129393,64.80517572,189.451,45.41355,5.40043131,21.60172524,43.20345048
248,600.264,61.19,61.19,20.39666667,53.109,103.7296667,53.109,99.03183936,14.8547759,59.41910362,207.258,41.63915,4.951591968,19.80636787,39.61273574
249,617.311,88.96733333,88.96733333,29.65577778,76.57566667,166.68,76.57566667,97.54490445,14.63173567,58.52694267,181.181,41.01395,4.877245223,19.50898089,39.01796178
250,647.974,104.0513333,104.0513333,34.68377778,92.66633333,156.1233333,92.66633333,87.72226282,13.15833942,52.63335769,177.026,36.8839,4.386113141,17.54445256,35.08890513
251,669.878,102.9986667,102.9986667,34.33288889,92.66633333,153.5386667,92.66633333,78.38170965,11.75725645,47.02902579,138.928,32.95655,3.919085483,15.67634193,31.35268386
252,674.968,110.608,110.608,36.86933333,92.66633333,156.245,92.66633333,89.31669847,13.39750477,53.59001908,147.741,37.5543,4.465834924,17.86333969,35.72667939
253,659.019,109.1726667,109.1726667,36.39088889,83.52466667,164.0813333,83.52466667,122.7368212,18.41052318,73.64209272,169.612,51.6062,6.13684106,24.54736424,49.09472848
254,678.282,112.1666667,112.1666667,37.38888889,92.66633333,176.7743333,92.66633333,165.7291469,24.85937204,99.43748814,190.224,69.68285,8.286457345,33.14582938,66.29165876
255,678.657,113.009,113.009,37.66966667,92.732,180.8216667,92.732,192.5925574,28.88888361,115.5555344,199.462,80.9779,9.62962787,38.51851148,77.03702296
256,677.189,113.0636667,113.0636667,37.68788889,93.01433333,182.9503333,93.01433333,199.394476,29.9091714,119.6366856,195.766,83.83785,9.9697238,39.8788952,79.7577904
257,679.51,111.7966667,111.7966667,37.26555556,92.66633333,180.904,92.66633333,206.9811261,31.04716892,124.1886757,192.556,87.02775,10.34905631,41.39622522,82.79245044
258,682.994,113.0973333,113.0973333,37.69911111,37.53466667,162.4446667,37.53466667,198.8675559,29.83013339,119.3205335,213.766,83.6163,9.943377795,39.77351118,79.54702236
259,528.396,108.779,108.779,36.25966667,32.89233333,127.915,32.89233333,206.2304048,30.93456072,123.7382429,247.078,86.7121,10.31152024,41.24608096,82.49216192
260,514.553,104.1536667,104.1536667,34.71788889,32.89233333,126.1133333,32.89233333,180.9981752,27.14972628,108.5989051,252.445,76.1029,9.04990876,36.19963504,72.39927008
261,418.274,92.41633333,92.41633333,30.80544444,32.89233333,108.8223333,32.89233333,158.3686764,23.75530146,95.02120584,265,66.58805,7.91843382,31.67373528,63.34747056
262,388.295,63.27866667,63.27866667,21.09288889,32.89233333,107.2363333,32.89233333,133.9151137,20.08726706,80.34906822,249.109,56.30625,6.695755685,26.78302274,53.56604548
263,331.104,42.07533333,42.07533333,14.02511111,32.89233333,40.896,32.89233333,105.613762,15.8420643,63.3682572,188.591,44.4066,5.2806881,21.1227524,42.2455048
264,327.692,51.49166667,51.49166667,17.16388889,32.89233333,37.28666667,32.89233333,82.23128236,12.33469235,49.33876942,131.015,34.57515,4.111564118,16.44625647,32.89251294
265,320.439,44.41833333,44.41833333,14.80611111,32.89233333,37.28666667,32.89233333,67.65482514,10.14822377,40.59289508,112.81,28.4463,3.382741257,13.53096503,27.06193006
266,320.037,41.10766667,41.10766667,13.70255556,32.89233333,37.28666667,32.89233333,65.72349836,9.858524754,39.43409902,104.61,27.63425,3.286174918,13.14469967,26.28939934
267,316.815,40.79,40.79,13.59666667,32.89233333,37.28666667,32.89233333,65.16411402,9.774617103,39.09846841,95.32,27.39905,3.258205701,13.0328228,26.06564561
268,314.739,40.46566667,40.46566667,13.48855556,32.89233333,37.28666667,32.89233333,65.21286988,9.781930482,39.12772193,92.491,27.41955,3.260643494,13.04257398,26.08514795
269,379.153,42.615,42.615,14.205,33.13266667,37.28666667,33.13266667,73.21751239,10.98262686,43.93050743,93.418,30.7852,3.66087562,14.64350248,29.28700496
270,390.33,42.13733333,42.13733333,14.04577778,33.47466667,40.896,33.47466667,90.20441193,13.53066179,54.12264716,110.498,37.92755,4.510220597,18.04088239,36.08176477
271,533.885,59.05166667,59.05166667,19.68388889,43.28366667,108.7516667,43.28366667,110.2430718,16.53646077,66.14584308,179.452,46.35305,5.51215359,22.04861436,44.09722872
